alien_mean,alien_std,amidar_mean,amidar_std,assault_mean,assault_std,asterix_mean,asterix_std,bank_heist_mean,bank_heist_std,battle_zone_mean,battle_zone_std,boxing_mean,boxing_std,breakout_mean,breakout_std,chopper_command_mean,chopper_command_std,crazy_climber_mean,crazy_climber_std,demon_attack_mean,demon_attack_std,freeway_mean,freeway_std,frostbite_mean,frostbite_std,gopher_mean,gopher_std,hero_mean,hero_std,jamesbond_mean,jamesbond_std,kangaroo_mean,kangaroo_std,krull_mean,krull_std,kung_fu_master_mean,kung_fu_master_std,ms_pacman_mean,ms_pacman_std,pong_mean,pong_std,private_eye_mean,private_eye_std,qbert_mean,qbert_std,road_runner_mean,road_runner_std,seaquest_mean,seaquest_std,up_n_down_mean,up_n_down_std
249.89999389648438,0.0,2.7100000381469727,0.0,164.63999938964844,0.0,188.0,0.0,12.0,0.0,2430.0,0.0,-4.28000020980835,0.0,1.5,0.0,718.0,0.0,5689.0,0.0,75.05000305175781,0.0,0.0,0.0,55.599998474121094,0.0,386.3999938964844,0.0,88.0,0.0,36.0,0.0,66.0,0.0,2495.800048828125,0.0,785.0,0.0,332.8999938964844,0.0,-20.979999542236328,0.0,3146.27001953125,0.0,37.0,0.0,47.0,0.0,8.399999618530273,0.0,1388.0999755859375,0.0
100.0,0.0,34.385000228881836,6.770000457763672,453.0750045776367,156.76399058482772,167.33333333333334,62.29432825974876,0.10000000149011612,0.20000000298023224,1320.0,1243.2216214336042,-17.282499819993973,12.020802217083059,0.06250000186264515,0.0750000025663111,613.75,286.99288609069504,10568.0,467.4091712122618,319.2375030517578,318.07279328593165,0.0,0.0,102.57500267028809,55.32416059957874,122.15000295639038,108.51696258000344,0.0,0.0,15.833333333333334,27.424137786507224,89.33333333333333,146.15516868497446,55.20000076293945,110.4000015258789,0.5,1.0,110.0,86.60254037844386,-20.992499828338623,0.015000343322753906,194.47749853134155,936.673814901205,84.33333333333333,76.72244347864147,501.25,540.1372510760575,86.66666666666667,11.547005383792516,406.1999988555908,339.3729940686036
72.43333435058594,73.49669102977255,42.39750003814697,10.282192986812316,455.15750885009766,97.59046341646025,217.33333333333334,82.36706461525343,0.4000000134110451,0.5416025830532203,1895.0,1460.6048975224842,-8.154999613761902,25.431261505528113,1.3975000428035855,1.604459980346739,519.25,333.0829476271639,13623.5,5003.020054593692,55.737499594688416,46.411194568221745,0.369999997317791,0.25742312337739587,247.20000076293945,117.42954918767369,270.9000015258789,86.45130354437444,732.5000247955322,1442.81929343702,1.8333333333333333,1.6072751268321592,29.333333333333332,50.80682368868707,663.4250060915947,775.7805580442141,3504.5,5984.472936970585,244.8000030517578,169.05999690917926,-20.90500020980835,0.15842982969000077,23.204999923706055,76.50146917724028,141.58333333333334,14.362131921596225,1057.75,210.19257043641358,89.39999898274739,16.281275829214252,1079.1749801635742,622.3402829862889
194.86666361490884,64.15117263653808,36.05000019073486,4.180510709795941,455.7124938964844,100.35393138459537,338.1666666666667,44.36872021293079,4.949999928474426,4.8514600787815825,3530.0,1717.148799609399,8.75999966263771,18.48436028076774,1.795000046491623,1.3860616121912104,808.25,467.74734989450593,11549.25,1047.1457634923613,164.5999984741211,41.69945560895878,0.004999999888241291,0.009999999776482582,256.9000053405762,128.3030309147165,318.25,124.38439074813186,1507.3125,1661.3537574194324,51.333333333333336,11.449162997063729,257.6666666666667,213.64534474996952,3606.8749237060547,2794.2251029587524,7969.25,6996.734732478191,348.3000081380208,113.15109707127293,-16.06500005722046,0.9505964082845165,50.0,57.735026918962575,333.5833333333333,217.9358181514304,1218.75,449.8276521809955,164.33333333333334,85.49370357180221,1631.1999816894531,243.13457605860145
367.06666056315106,91.27153540870597,43.79249954223633,8.667261653997636,452.0074920654297,95.29352654293483,307.5,42.2965719651132,9.799999833106995,3.8944404043036736,3277.5,1577.812304004081,19.23250076174736,14.995731894193831,1.462499976158142,0.765304896549388,697.25,296.6955510283226,11043.0,104.05767631462851,183.29999923706055,40.79947032335338,0.034999999683350325,0.026457512871281265,232.4749984741211,36.57507223390285,409.0,130.6064718593097,2164.987548828125,1452.109427527192,97.0,84.26001424163184,116.66666666666667,104.58170649465103,2534.0999755859375,749.5491431931096,9048.5,5083.017902781771,511.43332926432294,21.985052211725595,-16.235000133514404,1.3785133652619874,88.0,24.0,321.0833333333333,215.23741736355538,2284.5,2307.9940063469257,204.46666971842447,46.23693075964947,2355.7750244140625,546.8226811506379
536.8999938964844,157.20982055273382,39.90500068664551,7.756758500317755,474.3100051879883,99.28876567041505,268.6666666666667,47.933113119568326,11.225000023841858,4.20822618436219,3247.5,934.821729885793,29.52749991416931,17.10103909633493,1.1599999964237213,1.91138693782784,905.25,417.10380402644773,15289.25,9111.865538040678,168.36250114440918,48.65263893534287,0.007499999832361937,0.009574270863561746,388.0250053405762,204.5252711902132,583.5,90.52977480891867,3016.3500366210938,125.86267708529911,87.83333333333333,66.83250207296845,156.66666666666666,115.27937080559268,3153.7250366210938,577.7190690677356,10919.75,7008.433889488673,563.0,87.7350440479841,-15.497499942779541,0.6682001800633726,74.83499908447266,49.89096952528928,365.5833333333333,260.296025389043,2833.5,1603.3158349703488,296.53333536783856,69.79522303983114,2157.3499450683594,418.1023932651785
456.09999593098956,35.01841564383215,53.27500057220459,7.310222930118209,475.51499938964844,78.11642123409547,357.1666666666667,6.788470618138766,16.074999570846558,5.453668439687902,4777.5,3295.8395490881126,33.79749941825867,18.36652413681181,1.4400000274181366,1.6976651076395755,1076.0,371.2429572844896,20107.75,6873.33079736455,225.0999984741211,52.9328583892225,0.004999999888241291,0.005773502562848416,614.1999969482422,385.64296676979666,660.3499908447266,49.04375413590578,2655.9125061035156,1088.4638161867147,140.16666666666666,29.96803852996277,168.66666666666666,160.70262391552083,3325.4500122070312,718.3877431219112,11609.75,4693.343397834853,710.5666707356771,188.14293739430525,-15.674999952316284,2.325660861609522,2.4825000762939453,191.66990176814014,387.3333333333333,238.00004376750297,3856.5,3252.781630133405,291.1333262125651,83.91860333366917,1935.6499938964844,334.66154363270664
502.1000061035156,81.34152062320483,56.71999931335449,9.263447548170312,480.3149948120117,76.64304799344413,463.5,48.57725805353777,23.950000286102295,7.374957591651532,6060.0,3944.0165652120004,32.93750047683716,19.3113535460454,2.1399999856948853,0.9565215114189287,1164.25,178.30381375618413,23826.75,14078.378537672583,171.06250381469727,32.53040691943279,0.0,0.0,982.4500312805176,885.6119307087397,709.9499969482422,107.6539308360964,3623.4749755859375,1109.0882231955477,174.66666666666666,12.41303078757695,236.66666666666666,207.92626898334257,3549.1250610351562,753.1555945954494,13511.25,3298.6842200085375,678.5333251953125,173.46509238683856,-13.537499904632568,3.7146141243580515,97.25,5.499999999999999,396.6666666666667,241.08379421548295,3620.5,2483.7581068480345,266.8000030517578,154.74275878726849,2880.625,749.2132531797845
502.13332112630206,81.71060072047604,57.665000915527344,11.36207335611372,480.5300064086914,74.48203289766582,490.3333333333333,161.82732566947195,31.15000009536743,7.12015989127634,5467.5,3449.1194528459,42.40499949455261,18.876589535067193,2.364999946206808,2.0907015383655856,1214.5,185.54693925437482,30594.0,24024.92507098964,185.4000015258789,34.69089326408032,0.007499999832361937,0.014999999664723873,964.174991607666,605.2529065907357,827.3000030517578,219.03293723453393,3185.7625122070312,101.968430043348,220.0,81.5735864112888,322.6666666666667,61.78457196852085,3917.5249633789062,764.164016809077,14268.25,2587.4435742639876,626.5,130.34104515369654,-12.494999885559082,3.415518414611137,-77.2449951171875,354.489990234375,446.5833333333333,172.5971344876077,5881.0,5387.563642315513,377.3333333333333,46.53486733372046,2617.1500244140625,535.2305039574449
595.6333312988281,183.24619950985866,51.69250011444092,7.255074428945203,496.45249938964844,77.50829355544711,606.5,187.6159641395156,21.15000009536743,11.200446450894768,5870.0,4057.0268259732607,45.09999978542328,28.2357749960774,1.9449999891221523,1.5359796184813603,1304.0,178.4806245320016,29793.75,16037.450989792613,188.11249923706055,28.980693248814205,0.007499999832361937,0.014999999664723873,1167.724998474121,894.4471751802491,870.9500122070312,115.25664791106935,4218.674987792969,2191.502800923208,223.5,49.40394721072396,459.3333333333333,191.72202099219936,3649.8499755859375,935.3220570723038,15083.60009765625,2260.156657457628,863.1333211263021,174.99779247933424,-8.672499924898148,6.213020248143398,94.20249938964844,11.595001220703125,467.1666666666667,140.17853199878124,6270.25,5619.56851101577,350.26666259765625,71.99618968912732,4940.449951171875,5134.331118666464
