alien_mean,alien_std,amidar_mean,amidar_std,assault_mean,assault_std,asterix_mean,asterix_std,bank_heist_mean,bank_heist_std,battle_zone_mean,battle_zone_std,boxing_mean,boxing_std,breakout_mean,breakout_std,chopper_command_mean,chopper_command_std,crazy_climber_mean,crazy_climber_std,demon_attack_mean,demon_attack_std,freeway_mean,freeway_std,frostbite_mean,frostbite_std,gopher_mean,gopher_std,hero_mean,hero_std,jamesbond_mean,jamesbond_std,kangaroo_mean,kangaroo_std,krull_mean,krull_std,kung_fu_master_mean,kung_fu_master_std,ms_pacman_mean,ms_pacman_std,pong_mean,pong_std,private_eye_mean,private_eye_std,qbert_mean,qbert_std,road_runner_mean,road_runner_std,seaquest_mean,seaquest_std,up_n_down_mean,up_n_down_std
249.89999389648438,0.0,2.7100000381469727,0.0,164.63999938964844,0.0,188.0,0.0,12.0,0.0,2430.0,0.0,-4.28000020980835,0.0,1.5,0.0,718.0,0.0,5689.0,0.0,75.05000305175781,0.0,0.0,0.0,55.599998474121094,0.0,386.3999938964844,0.0,88.0,0.0,36.0,0.0,66.0,0.0,2495.800048828125,0.0,785.0,0.0,332.8999938964844,0.0,-20.979999542236328,0.0,3146.27001953125,0.0,37.0,0.0,47.0,0.0,8.399999618530273,0.0,1388.0999755859375,0.0
100.0,0.0,31.0,0.0,439.4250030517578,138.24643211593514,147.75,73.89265863399422,0.0,0.0,1160.0,1640.4877323527903,-26.364999771118164,4.730543395074613,0.1250000037252903,0.035355342220341014,770.5,320.319371877506,10865.0,117.37972567696688,262.3500061035156,87.32768747653861,0.0,0.0,144.75000381469727,35.143210261849376,180.00000762939453,126.14785623743602,0.0,0.0,23.75,33.58757210636101,5.0,7.0710678118654755,110.4000015258789,156.12917944390833,1.0,1.4142135623730951,135.0,106.06601717798213,-20.984999656677246,0.021213688967291273,-91.2899980545044,172.095645114356,126.5,33.23401871576773,498.0,666.0945878777278,90.0,14.142135623730951,625.4499969482422,345.5630710183539
93.6500015258789,90.01469540296614,42.114999771118164,12.890556297342965,431.02500915527344,121.61530997012109,199.0,107.48023074035522,0.700000025331974,0.7071068127966839,2190.0,2432.4473272817236,-19.214999198913574,38.0211305993893,1.340000033378601,1.8950462207844176,679.5,447.59859249108456,16202.5,6962.880474343933,19.549999952316284,23.26381316847237,0.20000000298023224,0.2828427166893039,303.3499984741211,166.94790456438793,338.90000915527344,57.55848767274768,16.700000762939453,23.61736757059001,2.75,0.3535533905932738,44.0,62.22539674441618,585.2999877929688,827.7391807936234,6462.5,8498.716403081115,278.6000061035156,224.29427962404745,-20.8100004196167,0.19799038426392815,33.0,46.66904755831214,137.375,17.50089283436705,1169.5,286.37824638055173,94.0999984741211,19.940409071541996,1195.0499877929688,824.4158134487449
222.29999542236328,60.95260238036175,37.60000038146973,6.505382926395898,449.3999938964844,109.29042237385787,324.25,52.67945519839779,2.75,3.8890872965260113,3295.0,2213.2442251138937,15.999999284744263,28.552970893710373,1.690000057220459,2.39002100133248,1056.5,639.9316369738256,12098.5,1443.2049404017434,131.6750030517578,12.197591975467946,0.0,0.0,173.8000030517578,21.496041832233757,393.8999938964844,86.40845729267068,1541.125,1983.2577445329691,49.5,15.556349186104045,186.5,246.7802666341051,2324.8499450683594,2039.3666071983996,9861.5,8519.929606516711,394.90000915527344,112.14713981202372,-16.350000381469727,1.1737971488737367,50.0,70.71067811865476,213.875,94.929085374294,1411.0,677.4082963767125,190.4000015258789,102.67190247036805,1648.5999755859375,210.57643396405214
399.59999084472656,101.54053809422551,42.989999771118164,14.127993164419422,478.16998291015625,146.71050114990555,284.0,16.263455967290593,8.249999761581421,5.868986081543472,3650.0,2390.020920410531,17.095000684261322,25.40634762246779,1.834999918937683,1.09601547712167,784.0,476.589970519733,11099.0,140.0071426749364,185.1500015258789,70.56925892033608,0.04499999899417162,0.02121320296144438,263.0,0.7071067811865476,425.5,222.4557760979387,2834.85009765625,245.36605307173198,115.75,109.95510447450815,74.0,104.65180361560904,2281.1499633789062,355.74540435160293,9955.5,4373.455441638796,500.1000061035156,14.000705635819067,-15.83500051498413,1.2232950821145068,100.0,0.0,200.25,71.06423150924803,3268.5,3466.9445481576427,203.4000015258789,65.33667305539292,2681.2000732421875,326.82471973772397
600.2999877929688,159.0990257669732,39.040000915527344,8.54185121148468,493.2900085449219,152.35324261146778,251.25,52.67945519839779,13.75,2.8991380726046754,3455.0,1096.0155108391486,31.364999294281006,29.097443101737024,2.3199999928474426,2.361736672765304,1135.5,514.06662992262,18048.5,6937.424630221218,205.95000457763672,0.212134192274608,0.004999999888241291,0.007071067653814793,363.75,202.58609280994585,660.5,5.515467419953371,2993.925048828125,146.47710066939672,95.5,92.63098833543772,135.0,154.14927829866735,2743.35009765625,107.12667734976195,13278.5,7124.100820454466,513.6000061035156,27.435734478363468,-15.099999904632568,0.8343855432424143,99.66999816894531,0.46669306508549385,221.0,100.40916292848975,3980.0,1538.6643558619273,318.6000061035156,82.59006341091417,2440.2999267578125,418.0414945107886
469.34999084472656,37.40594440893108,58.81500053405762,6.116472038824654,510.875,88.28226436779131,356.75,9.545941546018392,12.049999713897705,1.6263457315989744,6480.0,4468.91485709898,31.019999980926514,31.056129209311557,1.9500000476837158,2.757716514062493,1145.0,609.526045382804,17970.0,6629.8331804050695,243.0749969482422,76.68571747216922,0.0,0.0,644.5500030517578,393.08065534576446,696.2999877929688,34.36537230231706,3132.625,3.3587572106361008,154.0,25.45584412271571,93.0,131.52186130069785,3102.3499755859375,588.3834490452313,12158.5,3418.8612870369575,646.75,215.31401487130373,-14.6850004196167,0.2333451838435946,97.46500015258789,3.5850311648239317,268.375,168.46819061769494,6523.5,1798.1725445573904,286.2999954223633,118.08682166856022,1864.449951171875,557.5536969655927
542.0000152587891,60.66977477331764,64.70999908447266,1.0040903345337113,477.74998474121094,91.17432851334192,460.25,68.23580438450183,18.15000057220459,2.192031291418128,8655.0,4419.4173824159225,39.86000061035156,27.478169948492965,2.290000021457672,1.6263456473052775,1142.0,305.47012947258855,20273.5,23325.331391000644,185.57500457763672,33.19866121878976,0.0,0.0,820.9500122070312,721.178223395509,719.2999877929688,85.55992052357225,3121.125,19.622213177926692,179.75,12.374368670764582,160.0,226.27416997969522,3446.5999755859375,379.4333952046065,11992.5,1284.8130214159569,602.3999938964844,159.38184258442408,-13.085000038146973,0.2757712130790248,100.0,0.0,279.125,182.6103262414259,5680.0,1152.5840533340725,343.1000061035156,113.84419177103415,2543.3499755859375,1005.2936762862163
542.0499877929688,61.58898337799914,67.25500106811523,4.405277620502699,454.125,82.71025947937149,547.5,181.01933598375618,31.25,11.950105681011975,7715.0,3896.1583643378767,32.15999937057495,25.173001005631345,2.729999892413616,3.5213916257453164,1302.0,113.13708498984761,38415.5,38498.42870170158,195.2750015258789,20.470739157431908,0.014999999664723873,0.02121320296144438,1108.1999816894531,558.4729271494607,1008.6000061035156,95.31798547227203,3203.2750244140625,52.00773828296887,234.25,109.95510447450815,295.0,55.154328932550705,3545.0499267578125,782.5550402124538,13916.0,1716.8552647209374,567.0,112.85422501402384,-10.684999942779541,0.7566047144273177,100.0,0.0,354.125,91.03999807776799,10392.0,2382.949852598665,395.8000030517578,47.8004227240479,2518.300048828125,450.00268649372225
681.25,152.24012451616198,57.7450008392334,0.4879027079553281,497.9100036621094,100.0838782721297,657.25,234.4058979633405,17.90000009536743,8.061017710136387,8040.0,5444.722215136416,32.87999987602234,42.34155380119763,2.814999997615814,1.6192745862369078,1254.5,246.7802666341051,38244.5,21461.397915792902,177.6750030517578,14.318912319027588,0.014999999664723873,0.02121320296144438,1087.1499938964844,552.0382727040122,950.3000183105469,120.9153027412725,3148.0,5.656854249492381,247.0,39.59797974644666,402.0,231.93102422918759,3186.5,951.0586206959064,15972.5,3379.2633072905105,929.3999938964844,186.81762022116044,-5.495000183582306,5.451793562803355,100.0,0.0,387.75,38.18376618407357,10907.5,2933.786035142986,324.0,78.91309951706955,7373.349853515625,7441.944973330837
