alien_mean,alien_std,amidar_mean,amidar_std,assault_mean,assault_std,asterix_mean,asterix_std,bank_heist_mean,bank_heist_std,battle_zone_mean,battle_zone_std,boxing_mean,boxing_std,breakout_mean,breakout_std,chopper_command_mean,chopper_command_std,crazy_climber_mean,crazy_climber_std,demon_attack_mean,demon_attack_std,freeway_mean,freeway_std,frostbite_mean,frostbite_std,gopher_mean,gopher_std,hero_mean,hero_std,jamesbond_mean,jamesbond_std,kangaroo_mean,kangaroo_std,krull_mean,krull_std,kung_fu_master_mean,kung_fu_master_std,ms_pacman_mean,ms_pacman_std,pong_mean,pong_std,private_eye_mean,private_eye_std,qbert_mean,qbert_std,road_runner_mean,road_runner_std,seaquest_mean,seaquest_std,up_n_down_mean,up_n_down_std
255.07499694824222,10.350006103515605,2.5900000095367433,0.26832822127439276,164.89199829101562,0.563486673712296,191.25,6.500000000000002,12.020000076293945,0.044721530148443885,2444.0,31.30495168499709,-4.2420001983642575,0.08497060873475917,1.5119999885559081,0.02683279014023027,719.0,2.236067977499782,5667.0,49.19349550499544,76.1500030517578,2.459674775249767,0.0,0.0,55.83999862670898,0.5366566557968516,387.5199951171875,2.504398864374931,87.9,0.22360679774997957,36.0,0.0,64.0,3.999999999999999,2519.0400390625,51.96619796049374,781.4,8.049844718999244,333.5749969482422,1.3500061035156299,-20.979999542236328,0.0,3075.347998046875,158.58646114076305,35.8125,2.3750000000000004,49.8,6.26099033699941,8.759999656677246,0.8049845571991482,1369.17998046875,42.306395215995344
110.0,20.0,33.79000015258789,6.012054981663028,376.1520034790039,219.1277071667599,288.0,246.63502049249482,0.0800000011920929,0.17888544086558394,1068.0,1215.2036866303524,-15.29799988269806,11.316623368404073,0.06250000186264512,0.07500000256631106,604.2,249.45881423593755,10701.0,502.29324104550716,319.2375030517578,318.07279328593165,0.0,0.0,105.22000274658203,48.27579296659932,168.56000480651855,140.0049632489395,0.0,0.0,11.875,23.749999999999996,117.5,131.9633787584015,44.76000061035156,98.41792656125064,0.4,0.894427190999916,97.5,75.0,-20.989999771118164,0.014142459311528481,17.853995895385744,902.2182025752695,94.5,65.86096466547288,555.6,483.3019759943052,100.0,28.284271247461902,570.8200088500977,471.0406142577028
138.77499771118164,145.62294090568167,42.77600021362305,8.94477117525744,450.68800659179686,85.10467768909285,231.875,73.27161228379424,0.4000000134110451,0.5416025830532203,1895.0,1460.6048975224842,-6.801999688148497,22.23094330691944,1.3975000428035855,1.604459980346739,506.6,289.84185343045266,13074.8,4503.111779647492,55.737499594688416,46.41119456822175,0.3459999978542328,0.22930328869923444,241.0800018310547,102.61357708142992,288.6,84.68660250187523,586.0000198364257,1291.7456763622888,2.625,2.056493779875511,22.0,44.0,531.1600048542023,734.0618219477032,2815.0,5407.170100893813,249.12500381469727,138.30766752552867,-20.92400016784668,0.1436314736713149,38.56399993896484,74.62473113553429,137.4375,14.361950598717431,1038.0,187.3125729896421,94.25,16.456305819372382,1115.0999938964844,544.9161439424781
301.07500076293945,218.7793991355087,37.05200042724609,4.257643093999512,425.04999389648435,110.698365794207,298.625,86.98599025130426,4.949999928474426,4.851460078781582,3530.0,1717.148799609399,13.117999577522278,18.74071763654176,1.795000046491623,1.3860616121912104,789.0,407.3616329503798,11439.4,939.5322240349182,164.5999984741211,41.69945560895879,0.00399999991059302,0.008944271710079074,245.86000366210936,113.82292823385706,320.0,107.79109423481128,1804.85,1585.1545823672843,39.0,26.378652985574025,246.25,175.92872609857284,3110.7799438476563,2662.0145735339547,7091.8,6369.090610126378,401.52500915527344,140.95052363188032,-15.722000122070312,1.1251532900665533,60.0,54.772255750516614,281.4375,206.25412874655382,1177.4,400.3845651370692,164.5999984741211,69.80735401664143,1620.7999755859375,211.84101867004583
367.49999237060547,74.52793585671876,46.853999328613284,10.158984848107316,427.2099914550781,99.42445540883642,287.125,53.41562661493981,9.799999833106995,3.894440404303673,3277.5,1577.8123040040812,21.73400056362152,14.140066745803887,1.462499976158142,0.765304896549388,694.0,257.0486335306998,13470.4,5428.579445858742,183.29999923706055,40.79947032335338,0.027999999746680222,0.02774887359997542,234.5,31.996954348585547,407.6,113.15183546302946,2321.06005859375,1305.0898373896403,89.875,70.25830318664597,96.0,94.86832980505137,2382.7599853515626,732.0429644268477,8137.8,4850.224293782711,577.125,132.6039620952053,-16.536000061035157,1.370484989152357,90.4,21.46625258399798,272.0625,201.2384960480143,2042.2,2070.9113211337663,193.35000228881836,43.81274954862195,2233.3400146484373,547.0036028648464
595.0250015258789,173.17818713630538,42.36000061035156,8.675286735962823,457.7780029296875,93.59609892836481,267.625,39.19263323636216,11.225000023841858,4.208226184362191,3247.5,934.821729885793,32.28400020599365,16.04137222699231,1.1599999964237213,1.91138693782784,898.8,361.51030414083635,17018.2,8787.258429112006,168.36250114440918,48.652638935342864,0.0059999998658895205,0.008944271710079069,350.4200042724609,196.07044765399357,560.3200012207031,93.98559364209052,3025.080029296875,110.73447508750233,87.625,54.57010017705056,128.5,109.69503179269333,2971.260009765625,645.5903671835594,10505.0,6139.926465357708,666.0500030517578,218.19449539024498,-15.443999862670898,0.5909144636372499,79.86799926757813,44.6484835615467,305.75,243.90460908587468,2466.4,1613.0028828244542,291.3499984741211,57.92279371313973,2046.9199462890624,438.27061456653695
550.6499938964844,191.24940457572603,52.376000213623044,6.642328484023372,464.9779968261719,71.6363983246683,351.625,12.39203373139373,16.074999570846558,5.453668439687904,4777.5,3295.8395490881126,38.62599925994873,19.22417645198548,1.4400000274181366,1.6976651076395757,1040.2,331.32189785765746,20043.0,5954.23966598591,225.0999984741211,52.9328583892225,0.003999999910593,0.005477225452626085,531.4199981689453,381.8416089869723,655.5999877929687,43.781046238822604,2750.6300048828125,966.1377397844677,120.25,46.74844025918583,165.5,131.36590120727678,3115.860009765625,778.9098521124176,12603.0,4631.774174115141,686.0,161.28420620665975,-14.463999938964843,3.374778362219171,21.986000061035156,171.62443296666814,353.0,206.10141112245367,3652.6,2853.6498208434755,269.2999954223633,81.25063275995646,2608.0199951171876,1531.14527537318
559.5999984741211,132.80044606605148,58.689999389648435,9.152218138859435,479.8399963378906,66.38332412621503,432.0,74.44572967381453,23.950000286102295,7.3749575916515315,6060.0,3944.0165652120004,38.68400001525879,21.09046150658326,2.1399999856948853,0.9565215114189286,1100.8,209.69907009808125,23422.4,12225.712711330985,171.06250381469727,32.53040691943279,0.0,0.0,826.7800262451171,842.2571585916347,648.4799987792969,166.086814626562,3531.57998046875,982.2326434003465,147.875,54.53343775458625,273.5,185.06485349736184,3472.600048828125,674.3240316934064,13961.0,3028.5910090337393,713.8999938964844,158.31391980678794,-12.751999855041504,3.66521762098761,97.8,4.919349550499538,360.125,209.97326218672066,3778.4,2179.7827414675985,272.50000381469727,126.8601893142731,2619.160009765625,873.3899928705882
545.3749847412109,109.22658743245819,56.24800109863281,10.337406619538465,492.9420104980469,70.22085976401608,506.25,135.9120426354241,31.15000009536743,7.12015989127634,5467.5,3449.1194528459,46.06399974822998,18.280745024167132,2.364999946206808,2.0907015383655856,1211.2,160.85770109012498,29164.2,21050.401627997504,185.4000015258789,34.69089326408032,0.00599999986588954,0.013416407565118632,809.9799926757812,627.3984373429855,781.7599975585938,215.29289629892003,3185.110009765625,88.31930333346764,190.75,88.64771100635744,354.0,80.44874144447506,3811.3599609375,703.0754028952061,14817.4,2555.186255442057,734.8500061035156,241.42235603129106,-11.569999885559081,3.609355833166194,-41.79599609375,317.06548620291966,400.5625,168.31968282111276,5456.0,4761.565551370683,368.0500030517578,42.28928315359868,2389.82001953125,687.9305378270419
634.9500045776367,169.02460259004192,52.75400009155273,6.716471524110916,502.8739990234375,68.64277066918109,612.375,153.63776391239233,21.15000009536743,11.200446450894768,5870.0,4057.02682597326,48.913999462127684,25.897436357511122,1.9449999891221523,1.5359796184813603,1225.4,234.05405358591847,30396.8,13954.147132662747,188.11249923706055,28.980693248814198,0.00599999986588954,0.013416407565118632,971.3599975585937,890.4060196414447,834.160009765625,129.3467918580339,4007.739990234375,1955.628098799953,191.75,75.22909454902849,445.0,159.1435410774395,3648.5599609375,810.0177982757172,16186.280078125,3148.1338573542807,911.0249786376953,172.01917049711187,-8.04799997806549,5.55888625273533,93.86199951171875,10.070389308037246,414.4375,155.63249647272684,6239.4,4867.177960584552,336.1999969482422,65.16992059075129,4239.1599609375,4714.875955854488
