subfolder_name,step_nr,log_time,eval_return
amidar,10000,2025-01-17 15:45:10.875510,2.7100000381469727
amidar,20000,2025-01-17 16:26:48.406164,31.0
amidar,30000,2025-01-17 17:06:57.899946,34.0
amidar,40000,2025-01-17 17:46:53.313132,34.0
amidar,50000,2025-01-17 18:28:01.363925,41.189998626708984
amidar,60000,2025-01-17 19:09:06.195672,33.540000915527344
amidar,70000,2025-01-17 19:51:31.149165,47.470001220703125
amidar,80000,2025-01-17 20:36:03.705786,49.459999084472656
amidar,90000,2025-01-17 21:19:58.099202,48.150001525878906
amidar,100000,2025-01-17 22:04:00.360799,43.279998779296875
amidar,110000,2025-01-17 22:45:48.182201,45.119998931884766
amidar,120000,2025-01-17 23:28:22.239600,76.16000366210938
amidar,130000,2025-01-18 00:10:04.325750,69.83999633789062
amidar,140000,2025-01-18 00:52:10.817422,97.36000061035156
amidar,150000,2025-01-18 01:34:12.812577,73.01000213623047
amidar,160000,2025-01-18 02:19:15.058613,93.16999816894531
amidar,170000,2025-01-18 03:01:20.230647,57.36000061035156
amidar,180000,2025-01-18 03:43:20.840729,90.58999633789062
amidar,190000,2025-01-18 04:25:00.668523,72.41999816894531
amidar,200000,2025-01-18 05:08:44.399428,82.61000061035156
amidar,210000,2025-01-18 05:52:21.994782,73.12999725341797
amidar,220000,2025-01-18 06:35:52.547184,86.94000244140625
amidar,230000,2025-01-18 07:18:10.281380,87.02999877929688
amidar,240000,2025-01-18 08:00:42.034805,85.79000091552734
amidar,250000,2025-01-18 08:42:14.258854,89.55999755859375
amidar,260000,2025-01-18 09:24:44.001339,85.76000213623047
amidar,270000,2025-01-18 10:07:08.415076,87.80000305175781
amidar,280000,2025-01-18 10:50:03.679275,87.79000091552734
amidar,290000,2025-01-18 11:30:25.933466,77.61000061035156
amidar,300000,2025-01-18 12:14:25.883970,85.29000091552734
amidar,310000,2025-01-18 12:57:51.849549,98.87999725341797
amidar,320000,2025-01-18 13:41:49.302312,134.49000549316406
amidar,330000,2025-01-18 14:25:42.627391,140.5500030517578
amidar,340000,2025-01-18 15:10:11.198270,136.6300048828125
amidar,350000,2025-01-18 15:54:26.603550,137.82000732421875
amidar,360000,2025-01-18 16:40:21.237966,113.62000274658203
amidar,370000,2025-01-18 17:24:58.479002,148.33999633789062
amidar,380000,2025-01-18 18:09:25.224622,135.2899932861328
amidar,390000,2025-01-18 18:53:21.481475,127.05000305175781
amidar,400000,2025-01-18 19:36:14.881916,137.50999450683594
assault,10000,2025-01-17 15:49:06.038495,164.63999938964844
assault,20000,2025-01-17 16:29:47.165952,302.6099853515625
assault,30000,2025-01-17 17:08:54.642833,403.6199951171875
assault,40000,2025-01-17 17:49:58.134412,366.8699951171875
assault,50000,2025-01-17 18:30:07.584545,387.239990234375
assault,60000,2025-01-17 19:07:52.267720,405.7200012207031
assault,70000,2025-01-17 19:45:18.498236,387.6600036621094
assault,80000,2025-01-17 20:23:45.193115,414.75
assault,90000,2025-01-17 21:01:44.824252,447.7200012207031
assault,100000,2025-01-17 21:42:35.897922,431.760009765625
assault,110000,2025-01-17 22:22:29.396849,452.54998779296875
assault,120000,2025-01-17 23:02:49.020179,435.5400085449219
assault,130000,2025-01-17 23:42:36.711598,461.3699951171875
assault,140000,2025-01-18 00:21:37.267377,469.8699951171875
assault,150000,2025-01-18 01:02:23.607334,504.2099914550781
assault,160000,2025-01-18 01:44:59.416566,547.6799926757812
assault,170000,2025-01-18 02:27:49.835770,542.9500122070312
assault,180000,2025-01-18 03:10:09.101840,545.3699951171875
assault,190000,2025-01-18 03:52:31.066505,565.3200073242188
assault,200000,2025-01-18 04:34:06.170499,547.0499877929688
assault,210000,2025-01-18 05:16:24.686660,542.4299926757812
assault,220000,2025-01-18 05:57:05.346073,544.530029296875
assault,230000,2025-01-18 06:38:11.279696,562.3800048828125
assault,240000,2025-01-18 07:20:08.551643,569.3099975585938
assault,250000,2025-01-18 08:01:24.686374,551.25
assault,260000,2025-01-18 08:42:57.378998,546.0
assault,270000,2025-01-18 09:26:09.067192,575.8099975585938
assault,280000,2025-01-18 10:08:53.498111,562.5900268554688
assault,290000,2025-01-18 10:51:11.273984,560.7000122070312
assault,300000,2025-01-18 11:32:20.999863,595.3499755859375
assault,310000,2025-01-18 12:12:39.528303,596.1900024414062
