acrobot_swingup_mean,acrobot_swingup_std,cartpole_balance_mean,cartpole_balance_std,cartpole_balance_sparse_mean,cartpole_balance_sparse_std,cartpole_swingup_mean,cartpole_swingup_std,cartpole_swingup_sparse_mean,cartpole_swingup_sparse_std,cheetah_run_mean,cheetah_run_std,finger_spin_mean,finger_spin_std,finger_turn_easy_mean,finger_turn_easy_std,finger_turn_hard_mean,finger_turn_hard_std,hopper_hop_mean,hopper_hop_std,hopper_stand_mean,hopper_stand_std,pendulum_swingup_mean,pendulum_swingup_std,reacher_easy_mean,reacher_easy_std,reacher_hard_mean,reacher_hard_std,walker_run_mean,walker_run_std,walker_stand_mean,walker_stand_std,walker_walk_mean,walker_walk_std
165.24139404296875,,977.4681396484376,,1000.0,,841.0413208007812,,0.0,,571.056884765625,,524.0999755859375,,882.0999755859375,,315.1000061035156,,22.157527923583984,,762.1387939453125,,804.5999755859375,,957.5999755859376,,827.0999755859375,,445.48480224609375,,931.2188110351562,,908.8670654296876,
196.21600341796875,,981.4315185546876,,999.2000122070312,,793.4105224609375,,0.0,,650.0223999023438,,524.5,,781.5999755859375,,665.4000244140625,,33.515411376953125,,467.0132751464844,,88.5,,931.5999755859376,,916.4000244140624,,372.3799743652344,,924.2935791015624,,873.9375,
186.8467254638672,,995.1064453125,,999.2000122070312,,844.2738647460938,,0.0,,565.7380981445312,,518.2999877929688,,903.5,,458.3999938964844,,23.719284057617188,,716.5487060546875,,685.4000244140625,,951.5,,932.2999877929688,,467.390625,,901.2977294921876,,909.283935546875,
156.37574768066406,,995.0552368164062,,1000.0,,840.75732421875,,0.0,,578.0103759765625,,525.0,,829.2999877929688,,634.7999877929688,,60.90841674804688,,657.5325317382812,,782.4000244140625,,899.5,,959.7000122070312,,445.0999450683594,,966.7439575195312,,933.4442749023438,
148.11708068847656,,989.1448974609376,,1000.0,,850.7330932617188,,0.0,,547.9298706054688,,523.7000122070312,,619.0,,622.0,,82.24177551269531,,703.4766845703125,,842.5,,953.0,,929.4000244140624,,475.8076171875,,906.4693603515624,,916.6347045898438,
234.8863983154297,,994.4608764648438,,481.7000122070313,,856.7522583007812,,0.0,,319.94708251953125,,535.0,,903.7999877929688,,558.0999755859375,,79.30567932128906,,822.806884765625,,764.4000244140625,,959.5,,944.7000122070312,,440.6829833984375,,926.1633911132812,,934.2810668945312,
179.58016967773438,,992.631103515625,,999.5999755859376,,853.6514892578125,,0.0,,501.5363464355469,,534.5,,814.5,,563.9000244140625,,64.45722198486328,,843.1406860351562,,715.9000244140625,,939.0999755859376,,935.5999755859376,,527.47802734375,,934.7894897460938,,926.14306640625,
154.27774047851562,,996.3031616210938,,1000.0,,855.2025146484375,,0.0,,616.2842407226562,,530.7000122070312,,651.2000122070312,,270.6000061035156,,89.0341567993164,,833.635986328125,,553.7999877929688,,957.7999877929688,,939.2999877929688,,559.129638671875,,952.7208251953124,,966.7906494140624,
148.8080596923828,,995.5057373046876,,1000.0,,857.2515258789062,,0.0,,554.8214111328125,,545.2999877929688,,942.7999877929688,,611.7000122070312,,108.57854461669922,,874.876953125,,540.0,,955.7000122070312,,937.0,,526.4007568359375,,951.8585205078124,,959.3465576171876,
133.62200927734375,,986.1259765625,,993.2999877929688,,856.1040649414062,,0.0,,482.5053405761719,,543.4000244140625,,840.7000122070312,,347.29998779296875,,116.90113067626952,,858.3423461914062,,789.7999877929688,,949.7999877929688,,884.2000122070312,,543.3824462890625,,972.1478271484376,,912.8136596679688,
166.33253479003906,,997.139404296875,,1000.0,,867.0121459960938,,0.0,,674.4830322265625,,537.5,,878.5,,846.7000122070312,,93.65528869628906,,759.8479614257812,,747.2999877929688,,962.9000244140624,,954.0999755859376,,558.8176879882812,,954.3258056640624,,929.9896240234376,
252.2825469970703,,993.4013061523438,,1000.0,,812.9614868164062,,0.0,,703.3670043945312,,539.9000244140625,,785.0,,715.7000122070312,,117.55758666992188,,795.0784912109375,,849.5999755859375,,916.5,,948.0999755859376,,621.2451782226562,,939.8631591796876,,849.2068481445312,
196.6588897705078,,997.1979370117188,,1000.0,,870.2810668945312,,0.0,,643.7825317382812,,545.4000244140625,,906.5999755859376,,759.4000244140625,,123.83465576171876,,884.3896484375,,743.2000122070312,,942.5999755859376,,952.2999877929688,,616.7186889648438,,954.769775390625,,916.7054443359376,
221.11746215820312,,997.556640625,,1000.0,,866.9533081054688,,0.0,,502.709716796875,,545.0999755859375,,940.0999755859376,,909.7000122070312,,132.87823486328125,,893.3701782226562,,817.0999755859375,,958.5,,912.0,,596.1707153320312,,947.4124755859376,,944.3118286132812,
195.8390655517578,,993.0612182617188,,1000.0,,875.0131225585938,,0.0,,631.1551513671875,,534.0,,742.7000122070312,,844.7999877929688,,125.9942855834961,,886.6954956054688,,852.0,,965.7999877929688,,833.5,,626.3135375976562,,950.671875,,956.914794921875,
189.0201873779297,,996.3378295898438,,1000.0,,863.7291259765625,,0.0,,633.7821044921875,,561.9000244140625,,896.5,,880.2000122070312,,97.21218872070312,,879.3460693359375,,706.9000244140625,,949.5,,962.4000244140624,,614.202392578125,,943.203857421875,,954.3705444335938,
162.4755859375,,994.0345458984376,,1000.0,,855.2130126953125,,0.0,,745.8609619140625,,552.7000122070312,,904.5,,829.5999755859375,,115.68971252441406,,911.5839233398438,,285.5,,965.7999877929688,,934.5,,590.6239013671875,,972.2430419921876,,921.797119140625,
206.97569274902344,,996.4617919921876,,1000.0,,865.1820068359375,,0.0,,584.4535522460938,,547.0999755859375,,833.7000122070312,,677.7000122070312,,136.0707244873047,,899.0139770507812,,757.0999755859375,,970.0,,950.2000122070312,,652.1248168945312,,976.609619140625,,951.0155639648438,
187.2750396728516,,995.74853515625,,1000.0,,866.8572387695312,,0.0,,723.3794555664062,,561.4000244140625,,928.7999877929688,,766.0,,128.51412963867188,,877.9954833984375,,429.0,,961.4000244140624,,865.4000244140625,,635.7389526367188,,978.964111328125,,957.0474243164062,
170.60220336914062,,997.0673828125,,1000.0,,870.3617553710938,,0.0,,686.2628784179688,,553.0999755859375,,836.9000244140625,,589.0,,149.1680145263672,,877.9028930664062,,170.8000030517578,,957.0,,957.5,,619.2008056640625,,956.237060546875,,932.8345947265624,
245.51449584960935,,995.07177734375,,1000.0,,848.9811401367188,,0.0,,751.2640991210938,,545.7000122070312,,931.2999877929688,,804.2999877929688,,135.2335205078125,,809.5602416992188,,785.2999877929688,,941.5999755859376,,956.7000122070312,,645.988037109375,,946.9869995117188,,963.7857666015624,
215.04376220703125,,991.2157592773438,,1000.0,,878.0138549804688,,0.0,,758.5300903320312,,530.2000122070312,,847.0999755859375,,745.7000122070312,,164.72242736816406,,886.9945678710938,,710.0,,938.2000122070312,,944.4000244140624,,611.185302734375,,970.9337768554688,,952.634033203125,
225.55638122558597,,997.0582275390624,,1000.0,,874.941162109375,,0.0,,711.288330078125,,549.2999877929688,,902.0,,839.7999877929688,,127.63668060302734,,790.1405029296875,,817.9000244140625,,939.9000244140624,,946.5,,641.0394287109375,,987.348876953125,,963.9169311523438,
184.16981506347656,,991.7693481445312,,1000.0,,873.9484252929688,,0.0,,746.889404296875,,573.9000244140625,,935.2000122070312,,831.9000244140625,,151.58680725097656,,917.8011474609376,,772.5,,932.9000244140624,,959.7000122070312,,627.0682983398438,,946.9888305664062,,932.1907348632812,
217.7003173828125,,996.1079711914062,,1000.0,,874.0892333984375,,0.0,,716.3871459960938,,542.5999755859375,,949.9000244140624,,615.7999877929688,,155.9936981201172,,859.4591064453125,,828.2999877929688,,963.9000244140624,,954.9000244140624,,682.168212890625,,954.9185180664062,,943.9776000976562,
259.4030456542969,,995.2577514648438,,1000.0,,864.7539672851562,,0.0,,723.770263671875,,562.7999877929688,,906.5999755859376,,466.2999877929688,,175.68313598632812,,846.0208740234375,,790.7000122070312,,936.0999755859376,,960.2999877929688,,669.7674560546875,,972.4765625,,964.2810668945312,
258.9603881835937,,994.3961181640624,,1000.0,,869.3482055664062,,0.0,,678.5045166015625,,564.4000244140625,,865.7000122070312,,825.4000244140625,,167.68511962890625,,859.5560302734375,,783.7000122070312,,866.5,,936.0999755859376,,675.008056640625,,966.2653198242188,,945.5701904296876,
237.1532440185547,,986.0115966796876,,1000.0,,865.28076171875,,0.0,,789.5509033203125,,549.0999755859375,,918.5,,766.2999877929688,,147.9388885498047,,906.6796875,,805.0,,946.7000122070312,,923.7999877929688,,677.846435546875,,965.9852294921876,,973.2172241210938,
243.27301025390625,,994.9765014648438,,1000.0,,874.6820068359375,,0.0,,732.7302856445312,,530.4000244140625,,814.7999877929688,,506.7999877929688,,181.66409301757807,,859.4580078125,,855.7999877929688,,955.9000244140624,,680.7999877929688,,656.6221313476562,,975.5635986328124,,951.0567626953124,
263.2349548339844,,993.5228271484376,,963.5,,871.066162109375,,0.0,,804.4124755859375,,521.9000244140625,,905.2000122070312,,858.7000122070312,,172.4113006591797,,890.721435546875,,806.7999877929688,,958.5999755859376,,893.4000244140625,,667.309326171875,,971.7776489257812,,950.0908203125,
253.81808471679688,,995.8110961914062,,1000.0,,872.8515014648438,,0.0,,708.02587890625,,528.9000244140625,,835.7999877929688,,446.3999938964844,,121.10018157958984,,816.8583374023438,,784.9000244140625,,947.0,,868.0,,691.0635986328125,,842.5736083984375,,953.7149047851562,
301.6170959472656,,990.795166015625,,996.5999755859376,,872.606201171875,,0.0,,748.8666381835938,,539.7000122070312,,836.0999755859375,,808.9000244140625,,177.3378143310547,,895.423095703125,,788.2999877929688,,961.7000122070312,,946.5,,665.53759765625,,964.89013671875,,944.8463134765624,
265.47125244140625,,997.168212890625,,1000.0,,873.0498046875,,0.0,,373.9194030761719,,520.7000122070312,,931.7000122070312,,703.0999755859375,,183.24810791015625,,872.9741821289062,,793.5999755859375,,959.2000122070312,,868.0999755859375,,678.42578125,,964.8556518554688,,955.9859619140624,
207.0008544921875,,998.3524169921876,,1000.0,,872.1305541992188,,0.0,,698.8770751953125,,535.2000122070312,,856.9000244140625,,559.9000244140625,,199.90902709960935,,894.6713256835938,,761.0999755859375,,966.0,,964.7999877929688,,696.4404296875,,973.7410888671876,,941.6046142578124,
