alien_norm,amidar_norm,assault_norm,asterix_norm,bank_heist_norm,battle_zone_norm,boxing_norm,breakout_norm,chopper_command_norm,crazy_climber_norm,demon_attack_norm,freeway_norm,frostbite_norm,gopher_norm,hero_norm,jamesbond_norm,kangaroo_norm,krull_norm,kung_fu_master_norm,ms_pacman_norm,pong_norm,private_eye_norm,qbert_norm,road_runner_norm,seaquest_norm,up_n_down_norm
0.06911694328153194,0.036262181312038816,0.6515829366752971,0.09403675255929486,0.23873324942114493,0.017802024262436295,4.675416580835978,0.3553819424576229,0.05804494587033208,2.3575885567829324,0.033131289818988295,0.018834459620553093,0.3587071087394167,0.6386375181182277,0.06723960926082509,1.0454711468224982,0.18890378813275227,5.19611238930767,1.2416361921540364,0.07351038053102729,0.8515580723711181,0.00043010853185786754,0.023448962087411877,1.119135763068871,0.007634633401665163,0.21766519113245755
0.07400107159473099,0.03543356482356712,0.6963433580640833,0.09681007560319776,0.24678576287824455,0.007752494436867418,5.020625066757202,0.32552082671059507,0.0689164943437538,2.2630235259831766,0.02643768001830929,0.024324324787468522,0.351692232050875,0.6646712116091161,0.06767124505862533,1.1052775748721695,0.24170298357358364,5.363887542081382,1.189951863616546,0.07307015081374378,0.8884560871584389,0.001082838226820708,0.023416045323562385,1.1047424522882492,0.007895432684960957,0.2277773828044493
0.07049739939760223,0.03545982439640266,0.6880581527604241,0.10288425596565903,0.2565299757021596,0.030148589476706626,5.370624971389771,0.37621527247958714,0.08032021651867169,2.4126907768405,0.0388421573478476,0.024324324787468522,0.3968614588298679,0.6864819684887857,0.06761713159230974,1.1554967129291454,0.22879651357693598,5.562107659726287,1.231159188176779,0.08669837625668689,0.9094900791097972,0.0010889492438835684,0.022997532183190256,1.1689857662602923,0.007248793058688192,0.2674398264830854
0.06747923794496795,0.03504405645225905,0.7304946188746828,0.10060832238071697,0.29110839818969186,0.029957169860981497,5.351666561762492,0.4262152744664086,0.08731449945262133,2.501018008774836,0.04089697237437892,0.026351350384789543,0.3833704180817426,0.7499188067293578,0.06720017934636477,1.1344959824689553,0.2958431109621187,5.694613697489753,1.1844464315902803,0.08971976025341388,0.9453965975947826,0.0007674013386424555,0.024027356652195832,1.1422735686474756,0.006131761899939359,0.32210030973862375
0.07034522062536686,0.03533436421885571,0.7558554692668489,0.1003370190394656,0.36520503347822514,0.03617830737204795,5.008333396911621,0.47968751192092896,0.06952469285974942,2.5974992913860486,0.0389314962197598,0.010726351441966521,0.3890561012797898,0.7864634259692298,0.06897873864621645,1.0947772096420745,0.30958766342608113,5.976814988290398,1.2327496463177001,0.09330930179198477,0.927478762591527,0.0008148157080850568,0.02680176960522455,1.1110614667773027,0.007677504419648726,0.3190760565230503
0.07501558126281156,0.03534749428352356,0.7749518613984164,0.10470801731518214,0.39907295246668933,0.040772378149450866,5.439166657129924,0.4901041520966424,0.06960071767424887,2.5708613951111623,0.056634501854067446,0.03386824416953164,0.3854608292964404,0.8292496114868294,0.06926313952629919,1.2093681519357196,0.29785450888367415,5.9922247786153395,1.2076026123553016,0.1007442474078169,0.9067988719886154,0.0002789864000310319,0.023345509401027757,1.1146358588115146,0.007834698515678171,0.3276178828319615
0.07572935795420836,0.03516222258226843,0.8316349443607463,0.099297022898002,0.577175524999815,0.042399444883114396,5.70083335240682,0.508333338631524,0.07423823135871549,2.495239311905912,0.03993485031450906,0.01773648618443592,0.3901334961595098,0.8425217060717725,0.07036257687209097,1.2490869247626004,0.3038887026483406,6.112669697745901,1.1627249997775584,0.09719609381026077,1.014022660322973,-0.0006989937872539613,0.022160505902446,1.104550967000702,0.00786447013165767,0.3293495403143425
0.0767221246384685,0.0443061784761069,0.8286037136721005,0.10793351259450401,0.6173027431969714,0.05130045701433255,5.946875047683716,0.5230902896987067,0.08123251429266512,2.288304077224948,0.037412720716466896,0.037331080215202796,0.3812331619021457,0.9192073849814304,0.07079966498053966,1.299762600438276,0.3043915521287295,6.2741449932303865,1.2272219701216311,0.08704077408587647,0.9836402344636135,0.0010798546006694808,0.022047648426390593,1.1349013850769132,0.00839678658902879,0.360371597266248
0.07803736064888056,0.0432178912240969,0.8252694509504758,0.10642627180977417,0.6943429422113953,0.04814203335486804,5.8227082411448166,0.487847238779068,0.08670630093662571,2.405045730551042,0.040044809398371156,0.020270270068903227,0.3821817657402799,0.938001746428561,0.07214449112492617,1.1819758948137327,0.28628897083473015,6.27156910952137,1.2398344143999858,0.08699185814182951,0.9593484442227285,0.0010798546006694808,0.02265895975502404,1.1322205910512542,0.00913035918859247,0.5749834313926997
0.07746488681490743,0.045616209893060505,0.8330494364561531,0.11334450701168414,0.7101096348021023,0.05694733567822362,5.791874996821086,0.5229166746139526,0.07134928840773629,1.8964305817820342,0.04585188850404091,0.020777026845796687,0.38313620397896325,0.9415517923223308,0.0720715014396263,1.2673484295105917,0.3115990613476366,6.158032969847775,1.2613667707693814,0.10028897087056175,1.011685550381712,0.0010798546006694808,0.022898781891641778,1.1345503287164103,0.009239918517343196,0.6943560619610958
0.08047942812265622,0.04266207612033151,0.8584103015315266,0.10996828765388929,0.7330152785476352,0.07953485033378796,6.155833276112875,0.5105902685059441,0.0819167376231602,2.2533324816658613,0.02889108885913404,0.027027026422925895,0.38690712626441914,0.934892590247626,0.07202493764162407,1.3951789627465303,0.33322158900435805,6.209812737851288,1.307957184421963,0.1029340971001166,1.0150141540397668,0.0010798546006694808,0.022950508234833838,1.2201442522499522,0.008839788107605656,0.6451392465258253
0.08365338406950985,0.04512604288663373,0.847801185002962,0.10737583350415396,1.033969420188979,0.07092096762615749,6.327291679382324,0.5027777883741591,0.0921800875805863,2.427172450686457,0.045212764699093765,0.020692566963466438,0.39756412258163826,0.9976797067149288,0.07226865306012872,1.2910883856829802,0.33540060341937644,5.9965574456601285,1.2644809545418145,0.09596947943455764,1.0286827181959288,0.0008210345898565561,0.023557117168631642,1.2743984170549563,0.00915893986724818,1.1575968950251403
