alien_mean,alien_std,amidar_mean,amidar_std,assault_mean,assault_std,asterix_mean,asterix_std,bank_heist_mean,bank_heist_std,battle_zone_mean,battle_zone_std,boxing_mean,boxing_std,breakout_mean,breakout_std,chopper_command_mean,chopper_command_std,crazy_climber_mean,crazy_climber_std,demon_attack_mean,demon_attack_std,freeway_mean,freeway_std,frostbite_mean,frostbite_std,gopher_mean,gopher_std,hero_mean,hero_std,jamesbond_mean,jamesbond_std,kangaroo_mean,kangaroo_std,krull_mean,krull_std,kung_fu_master_mean,kung_fu_master_std,ms_pacman_mean,ms_pacman_std,pong_mean,pong_std,private_eye_mean,private_eye_std,qbert_mean,qbert_std,road_runner_mean,road_runner_std,seaquest_mean,seaquest_std,up_n_down_mean,up_n_down_std
388.20001220703125,,33.0,,710.4299926757812,,744.0,,20.700000762939453,,8910.0,,21.020000457763672,,,,651.0,,15978.0,,181.75,,0.0,,218.5,,681.5999755859375,,3133.449951171875,,180.0,,738.0,,2256.199951171875,,11238.0,,561.0,,-3.0999999046325684,,0.0,,250.25,,1594.0,,170.8000030517578,,3096.199951171875,
492.29998779296875,,33.0,,711.47998046875,,734.5,,17.100000381469727,,9910.0,,23.540000915527344,,,,748.0,,17222.0,,128.8000030517578,,0.0,,221.5,,1032.800048828125,,3070.699951171875,,173.5,,866.0,,2996.89990234375,,24526.0,,691.4000244140625,,-3.740000009536743,,0.0,,312.0,,1438.0,,171.0,,2784.199951171875,
439.70001220703125,,33.0,,702.239990234375,,709.5,,15.899999618530273,,9240.0,,30.84000015258789,,,,963.0,,19339.0,,170.85000610351562,,0.0,,233.89999389648438,,1055.5999755859375,,3116.35009765625,,185.5,,1294.0,,3086.5,,24910.0,,699.9000244140625,,3.4200000762939453,,0.0,,311.0,,312.0,,187.60000610351562,,2766.89990234375,
479.0,,33.0,,715.469970703125,,603.5,,29.700000762939453,,10550.0,,38.63999938964844,,,,1108.0,,65398.0,,223.9499969482422,,0.0,,245.10000610351562,,1169.4000244140625,,3208.39990234375,,175.0,,1396.0,,3052.39990234375,,13299.0,,725.0999755859375,,1.2799999713897705,,-7.269999980926514,,347.5,,1004.0,,186.1999969482422,,3087.10009765625,
568.0999755859375,,33.0,,704.1300048828125,,640.0,,48.20000076293945,,12460.0,,32.15999984741211,,,,1163.0,,48447.0,,200.60000610351562,,0.0,,244.3000030517578,,1561.4000244140625,,3245.550048828125,,228.5,,1028.0,,3339.699951171875,,23345.0,,768.5999755859375,,10.800000190734863,,0.0,,351.75,,1324.0,,173.0,,3035.199951171875,
502.3999938964844,,33.0,,711.47998046875,,659.0,,59.900001525878906,,12010.0,,33.2400016784668,,,,1134.0,,76195.0,,170.0500030517578,,0.0,,236.1999969482422,,1681.800048828125,,3177.5,,275.5,,1384.0,,3375.39990234375,,8471.0,,780.5999755859375,,11.760000228881836,,0.0,,377.0,,3673.0,,188.39999389648438,,2755.39990234375,
545.9000244140625,,33.0,,703.9099731445312,,771.0,,51.400001525878906,,13780.0,,39.220001220703125,,,,906.0,,81180.0,,165.89999389648438,,0.0,,237.89999389648438,,1680.199951171875,,3207.449951171875,,307.0,,1386.0,,3564.0,,21439.0,,746.5999755859375,,10.4399995803833,,0.0,,369.25,,5961.0,,176.8000030517578,,2875.5,
583.7999877929688,,55.5099983215332,,714.72998046875,,836.5,,45.099998474121094,,14610.0,,49.09000015258789,,,,985.0,,55665.0,,166.5500030517578,,0.0,,227.1999969482422,,1813.5999755859375,,3264.39990234375,,299.0,,1790.0,,3643.89990234375,,28443.0,,634.9000244140625,,10.130000114440918,,0.0,,408.5,,5647.0,,171.1999969482422,,2875.300048828125,
579.0999755859375,,47.83000183105469,,725.6500244140625,,801.5,,47.29999923706055,,15530.0,,63.459999084472656,,,,1041.0,,75031.0,,157.5500030517578,,0.0,,233.5,,1867.5999755859375,,3228.75,,312.5,,1642.0,,3639.60009765625,,19187.0,,593.7999877929688,,12.800000190734863,,0.0,,559.0,,7505.0,,194.1999969482422,,3325.89990234375,
551.7999877929688,,47.7599983215332,,730.47998046875,,798.0,,45.79999923706055,,13550.0,,70.5199966430664,,,,1081.0,,71126.0,,188.0,,0.0,,245.0,,2257.800048828125,,3235.0,,289.5,,1218.0,,4140.5,,15145.0,,512.4000244140625,,6.170000076293945,,0.0,,458.0,,8119.0,,205.39999389648438,,3226.60009765625,
604.9000244140625,,45.599998474121094,,729.9600219726562,,792.0,,62.900001525878906,,14060.0,,66.4800033569336,,,,993.0,,52221.0,,175.39999389648438,,0.0,,244.89999389648438,,2258.39990234375,,3313.75,,312.0,,1696.0,,4091.300048828125,,18078.0,,704.5,,15.989999771118164,,0.0,,460.5,,9035.0,,196.1999969482422,,3330.10009765625,
575.0,,48.459999084472656,,723.239990234375,,885.0,,78.0999984741211,,14230.0,,66.0199966430664,,,,1004.0,,50854.0,,230.4499969482422,,0.0,,239.10000610351562,,2196.199951171875,,3269.75,,300.0,,1338.0,,4748.2998046875,,17446.0,,562.5,,19.399999618530273,,0.0,,432.5,,9576.0,,186.0,,3500.300048828125,
653.5999755859375,,50.77000045776367,,738.5700073242188,,861.5,,142.89999389648438,,15600.0,,60.08000183105469,,,,1028.0,,64026.0,,187.85000610351562,,0.0,,236.5,,2370.199951171875,,3249.5,,321.0,,1578.0,,5474.2001953125,,16879.0,,727.5,,19.56999969482422,,0.0,,561.25,,8660.0,,198.0,,3669.5,
599.2999877929688,,48.63999938964844,,756.3099975585938,,904.5,,209.3000030517578,,13990.0,,67.7300033569336,,,,1033.0,,61455.0,,233.0500030517578,,0.0,,237.60000610351562,,2405.0,,3287.25,,357.5,,1554.0,,5493.10009765625,,19373.19921875,,755.9000244140625,,19.969999313354492,,0.0,,568.75,,7676.0,,203.39999389648438,,4078.699951171875,
625.0,,56.97999954223633,,749.1599731445312,,885.0,,229.6999969482422,,15200.0,,31.149999618530273,,,,1014.0,,72178.0,,189.25,,0.0,,231.8000030517578,,2353.60009765625,,3310.0,,335.5,,1720.0,,6080.2001953125,,18123.0,,652.9000244140625,,19.969999313354492,,0.0,,577.25,,10185.0,,177.0,,4119.0,
613.2999877929688,,50.380001068115234,,734.6799926757812,,882.5,,245.5,,15870.0,,59.970001220703125,,,,959.0,,59826.0,,208.14999389648438,,0.0,,239.3000030517578,,2573.800048828125,,3349.89990234375,,329.0,,1558.0,,6373.5,,18380.0,,624.5,,20.0,,0.0,,581.25,,11365.0,,228.1999969482422,,4055.89990234375,
644.0999755859375,,52.040000915527344,,749.7999877929688,,880.0,,297.1000061035156,,17000.0,,65.02999877929688,,,,1043.0,,56361.0,,214.9499969482422,,0.0,,240.0,,2800.199951171875,,3404.800048828125,,347.0,,1568.0,,6644.7998046875,,24578.0,,609.7999877929688,,19.979999542236328,,0.0,,579.25,,11517.0,,209.60000610351562,,4415.0,
569.9000244140625,,53.790000915527344,,770.3800048828125,,955.0,,317.29998779296875,,16820.0,,66.12000274658203,,,,1057.0,,73138.0,,205.25,,0.0,,241.10000610351562,,2772.60009765625,,3236.60009765625,,332.0,,1740.0,,6969.5,,24801.0,,654.4000244140625,,20.0,,0.0,,577.0,,12085.0,,197.8000030517578,,3917.10009765625,
582.2999877929688,,53.459999084472656,,762.0800170898438,,880.5,,319.8999938964844,,15880.0,,75.73999786376953,,,,1085.0,,72521.0,,182.5,,0.0,,252.0,,2885.39990234375,,3265.85009765625,,337.0,,1754.0,,7147.2001953125,,25053.0,,643.7000122070312,,19.979999542236328,,0.0,,582.25,,13266.0,,196.0,,5252.7001953125,
602.2000122070312,,54.86000061035156,,813.3300170898438,,941.5,,313.6000061035156,,16330.0,,68.88999938964844,,,,1105.0,,65497.0,,186.75,,0.0,,249.0,,2889.39990234375,,3198.64990234375,,342.5,,1786.0,,7526.10009765625,,24641.0,,670.9000244140625,,20.0,,0.0,,609.25,,13653.0,,219.8000030517578,,5643.7001953125,
576.7000122070312,,55.65999984741211,,802.510009765625,,919.0,,321.29998779296875,,16780.0,,70.91000366210938,,,,1094.0,,63871.0,,199.89999389648438,,0.0,,253.60000610351562,,2592.39990234375,,3200.0,,377.0,,1778.0,,7270.7001953125,,23089.0,,680.0,,20.0,,0.0,,587.0,,14113.0,,187.1999969482422,,4862.7998046875,
603.2000122070312,,56.13999938964844,,761.8800048828125,,1000.5,,328.0,,15250.0,,78.2699966430664,,,,1101.0,,82032.0,,193.9499969482422,,0.0,,253.6999969482422,,2810.0,,3277.550048828125,,392.5,,1686.0,,8042.60009765625,,22141.0,,678.2000122070312,,20.0,,0.0,,577.75,,12999.0,,190.8000030517578,,5063.2001953125,
588.2000122070312,,56.939998626708984,,771.010009765625,,978.5,,335.20001220703125,,17140.0,,83.62000274658203,,,,1091.0,,72741.0,,175.8000030517578,,0.0,,258.70001220703125,,3221.39990234375,,3265.89990234375,,416.0,,1668.0,,7816.2998046875,,21215.0,,680.0,,20.0,,0.0,,565.0,,14672.0,,197.60000610351562,,4654.60009765625,
581.0999755859375,,61.970001220703125,,794.010009765625,,973.5,,318.20001220703125,,15740.0,,82.83000183105469,,,,1096.0,,74960.0,,184.4499969482422,,0.0,,259.5,,3418.0,,3404.300048828125,,395.5,,1680.0,,8617.5,,22218.0,,680.0,,20.0,,0.0,,625.5,,15268.0,,198.0,,6266.0,
622.2999877929688,,55.290000915527344,,810.0700073242188,,954.5,,345.6000061035156,,16380.0,,87.94999694824219,,,,1091.0,,76118.0,,199.0,,0.0,,258.6000061035156,,3150.39990234375,,3336.300048828125,,417.0,,1774.0,,9159.2001953125,,22569.0,,680.4000244140625,,20.0,,0.0,,635.5,,15027.0,,194.1999969482422,,6390.7001953125,
682.0999755859375,,71.73999786376953,,807.1300048828125,,1064.5,,347.0,,16720.0,,80.02999877929688,,,,1091.0,,64732.0,,248.3000030517578,,0.0,,258.70001220703125,,3145.800048828125,,3258.89990234375,,423.0,,1800.0,,9382.400390625,,18853.0,,686.4000244140625,,20.0,,0.0,,627.0,,15027.0,,179.60000610351562,,6448.2998046875,
782.2000122070312,,69.58999633789062,,833.0700073242188,,1030.5,,334.6000061035156,,16550.0,,88.31999969482422,,,,1076.0,,77672.0,,265.70001220703125,,0.0,,258.6000061035156,,3054.0,,3379.85009765625,,441.5,,1800.0,,9644.2001953125,,23227.0,,682.7999877929688,,20.0,,0.0,,625.0,,15209.0,,191.39999389648438,,6007.7001953125,
