subfolder_name,step_nr,log_time,eval_return
alien,10000,2025-11-10 01:39:52.054136,225.6999969482422
alien,20000,2025-11-10 02:27:14.211713,140.0
alien,30000,2025-11-10 03:10:30.575163,100.0
alien,40000,2025-11-10 03:50:19.774730,96.9000015258789
alien,50000,2025-11-10 04:31:24.709081,180.3000030517578
alien,60000,2025-11-10 05:14:41.119536,236.89999389648438
alien,70000,2025-11-10 05:56:28.208477,193.8000030517578
alien,80000,2025-11-10 06:38:17.959635,242.1999969482422
alien,90000,2025-11-10 07:20:35.713702,239.6999969482422
alien,100000,2025-11-10 08:04:47.627342,236.3000030517578
alien,110000,2025-11-10 08:46:07.980582,302.3999938964844
alien,120000,2025-11-10 09:26:54.030375,314.3999938964844
alien,130000,2025-11-10 10:12:01.153237,393.70001220703125
alien,140000,2025-11-10 10:57:04.427307,429.70001220703125
alien,150000,2025-11-10 11:38:54.449311,416.5
alien,160000,2025-11-10 12:17:42.701391,564.5999755859375
alien,170000,2025-11-10 13:01:13.419499,606.9000244140625
alien,180000,2025-11-10 13:42:33.120113,794.5999755859375
alien,190000,2025-11-10 14:22:58.845529,640.0999755859375
alien,200000,2025-11-10 15:04:23.436859,662.0999755859375
alien,210000,2025-11-10 15:47:19.401733,712.2999877929688
alien,220000,2025-11-10 16:28:08.113708,681.7000122070312
alien,230000,2025-11-10 17:10:20.562859,783.2999877929688
alien,240000,2025-11-10 17:56:05.530435,826.5999755859375
alien,250000,2025-11-10 18:42:07.352149,938.7000122070312
alien,260000,2025-11-10 19:24:50.380786,954.0
alien,270000,2025-11-10 20:08:00.671296,924.9000244140625
alien,280000,2025-11-10 20:54:54.786760,1012.0
alien,290000,2025-11-10 21:39:33.291442,1017.5999755859375
alien,300000,2025-11-10 22:24:54.640652,928.2000122070312
alien,310000,2025-11-10 23:13:14.210908,869.0
alien,320000,2025-11-10 23:59:54.574135,903.7999877929688
alien,330000,2025-11-11 00:44:47.244931,1003.2999877929688
alien,340000,2025-11-11 01:29:31.367862,1011.9000244140625
alien,350000,2025-11-11 02:12:15.597008,1037.5
alien,360000,2025-11-11 02:53:17.874503,1061.5
alien,370000,2025-11-11 03:34:38.942857,1058.199951171875
alien,380000,2025-11-11 04:17:06.006547,1081.4000244140625
alien,390000,2025-11-11 05:00:26.355570,1139.199951171875
alien,400000,2025-11-11 05:41:15.571882,1208.0
amidar,10000,2025-11-09 05:29:01.888098,2.7200000286102295
amidar,20000,2025-11-09 06:12:55.162088,0.0
amidar,30000,2025-11-09 06:53:19.546045,12.0
amidar,40000,2025-11-09 07:31:17.829854,12.0
amidar,50000,2025-11-09 08:09:10.495697,12.0
amidar,60000,2025-11-09 08:47:42.130257,12.0
amidar,70000,2025-11-09 09:34:15.952845,31.0
amidar,80000,2025-11-09 10:22:30.840684,30.760000228881836
amidar,90000,2025-11-09 11:10:27.447962,31.0
amidar,100000,2025-11-09 12:02:50.469623,31.0
amidar,110000,2025-11-09 12:50:35.594189,31.0
amidar,120000,2025-11-09 13:38:52.927574,31.0
amidar,130000,2025-11-09 14:24:58.238101,31.0
amidar,140000,2025-11-09 15:09:57.606795,42.97999954223633
amidar,150000,2025-11-09 15:56:37.753818,58.939998626708984
amidar,160000,2025-11-09 16:42:46.614785,59.5099983215332
amidar,170000,2025-11-09 17:28:21.643430,51.970001220703125
amidar,180000,2025-11-09 18:14:16.208499,61.40999984741211
amidar,190000,2025-11-09 19:02:31.202542,60.81999969482422
amidar,200000,2025-11-09 19:51:20.230816,54.9900016784668
amidar,210000,2025-11-09 20:38:09.578104,64.33000183105469
amidar,220000,2025-11-09 21:24:00.005970,62.11000061035156
amidar,230000,2025-11-09 22:09:35.363443,60.95000076293945
amidar,240000,2025-11-09 22:56:16.669418,63.619998931884766
amidar,250000,2025-11-09 23:42:40.488558,63.130001068115234
amidar,260000,2025-11-10 00:31:19.260789,61.150001525878906
amidar,270000,2025-11-10 01:17:59.088656,62.29999923706055
amidar,280000,2025-11-10 02:07:16.191875,62.099998474121094
amidar,290000,2025-11-10 02:55:45.721124,64.0
amidar,300000,2025-11-10 03:42:14.950593,64.0
amidar,310000,2025-11-10 04:29:25.715294,63.619998931884766
amidar,320000,2025-11-10 05:18:05.398878,63.810001373291016
amidar,330000,2025-11-10 06:06:22.150460,63.810001373291016
amidar,340000,2025-11-10 06:53:48.799938,64.0
amidar,350000,2025-11-10 07:42:51.384565,64.0
amidar,360000,2025-11-10 08:31:04.178147,63.43000030517578
amidar,370000,2025-11-10 09:18:54.214351,64.0
amidar,380000,2025-11-10 10:08:49.840516,64.0
amidar,390000,2025-11-10 10:58:51.961255,63.43000030517578
amidar,400000,2025-11-10 11:46:23.567828,64.52999877929688
assault,10000,2025-11-08 11:28:42.591548,300.92999267578125
assault,20000,2025-11-08 12:50:53.968687,0.0
assault,30000,2025-11-08 14:06:39.377358,0.0
assault,40000,2025-11-08 15:09:19.307761,499.5899963378906
assault,50000,2025-11-08 15:51:55.198489,376.95001220703125
assault,60000,2025-11-08 16:33:37.418580,445.20001220703125
assault,70000,2025-11-08 17:16:08.378051,446.0400085449219
assault,80000,2025-11-08 17:58:11.778155,433.0199890136719
assault,90000,2025-11-08 18:41:08.636797,423.989990234375
assault,100000,2025-11-08 19:23:34.123774,388.5
assault,110000,2025-11-08 20:06:41.530369,454.8599853515625
assault,120000,2025-11-08 20:50:30.607702,434.07000732421875
assault,130000,2025-11-08 21:36:46.990168,490.9800109863281
assault,140000,2025-11-08 22:25:13.522442,529.4099731445312
assault,150000,2025-11-08 23:09:46.524270,492.8699951171875
assault,160000,2025-11-08 23:58:16.642763,488.0400085449219
assault,170000,2025-11-09 00:45:15.071945,489.0899963378906
assault,180000,2025-11-09 01:33:32.710663,513.6599731445312
assault,190000,2025-11-09 02:20:42.873347,485.94000244140625
assault,200000,2025-11-09 03:07:56.922849,479.2200012207031
assault,210000,2025-11-09 03:54:59.108246,471.6600036621094
assault,220000,2025-11-09 04:45:02.483178,501.8999938964844
assault,230000,2025-11-09 05:33:47.729670,510.0899963378906
assault,240000,2025-11-09 06:21:02.101246,532.5599975585938
assault,250000,2025-11-09 07:08:01.775398,516.8099975585938
assault,260000,2025-11-09 07:54:23.922226,540.5399780273438
assault,270000,2025-11-09 08:41:30.777135,561.5399780273438
assault,280000,2025-11-09 09:30:24.035806,569.0999755859375
assault,290000,2025-11-09 10:18:43.755352,579.3900146484375
assault,300000,2025-11-09 11:06:10.888344,570.5700073242188
assault,310000,2025-11-09 11:57:50.988251,581.0700073242188
assault,320000,2025-11-09 12:45:22.169006,578.5499877929688
assault,330000,2025-11-09 13:33:32.851169,594.510009765625
assault,340000,2025-11-09 14:21:53.900910,624.3300170898438
assault,350000,2025-11-09 15:10:07.736359,608.1599731445312
assault,360000,2025-11-09 15:57:55.641011,606.6900024414062
assault,370000,2025-11-09 16:45:35.113495,598.5
assault,380000,2025-11-09 17:33:18.736509,618.239990234375
assault,390000,2025-11-09 18:21:19.474308,624.1199951171875
assault,400000,2025-11-09 19:11:34.155865,631.6799926757812
asterix,10000,2025-11-10 20:42:13.578974,188.5
asterix,20000,2025-11-10 21:28:19.262434,206.5
asterix,30000,2025-11-10 22:12:15.830706,200.0
asterix,40000,2025-11-10 22:52:58.849961,341.0
asterix,50000,2025-11-10 23:35:29.286775,431.5
asterix,60000,2025-11-11 00:15:37.138873,434.0
asterix,70000,2025-11-11 00:55:33.433283,429.0
asterix,80000,2025-11-11 01:35:10.301327,455.5
asterix,90000,2025-11-11 02:13:27.457084,404.0
asterix,100000,2025-11-11 02:52:22.140570,547.5
asterix,110000,2025-11-11 03:32:16.345936,604.5
asterix,120000,2025-11-11 04:10:53.119023,605.5
asterix,130000,2025-11-11 04:50:58.603324,712.5
asterix,140000,2025-11-11 05:29:24.598541,679.5
asterix,150000,2025-11-11 06:04:41.319672,721.0
asterix,160000,2025-11-11 06:38:37.528153,721.0
asterix,170000,2025-11-11 07:11:19.705947,786.5
