subfolder_name,step_nr,log_time,eval_return
alien,10000,2026-05-09 16:29:11.110003,225.6999969482422
alien,20000,2026-05-09 17:20:17.968021,140.0
alien,30000,2026-05-09 18:04:47.571707,0.0
alien,40000,2026-05-09 18:51:49.799953,0.0
alien,50000,2026-05-09 19:38:43.253878,54.20000076293945
alien,60000,2026-05-09 20:27:41.676730,306.0
alien,70000,2026-05-09 21:17:18.983742,469.70001220703125
alien,80000,2026-05-09 22:05:22.983375,377.1000061035156
alien,90000,2026-05-09 22:52:48.215999,328.70001220703125
alien,100000,2026-05-09 23:40:47.085378,438.0
alien,110000,2026-05-10 00:30:57.123935,431.1000061035156
alien,120000,2026-05-10 01:22:43.870799,472.1000061035156
alien,130000,2026-05-10 02:13:02.068132,443.79998779296875
alien,140000,2026-05-10 03:03:23.534542,388.20001220703125
alien,150000,2026-05-10 03:53:39.320194,492.29998779296875
alien,160000,2026-05-10 04:43:54.960326,439.70001220703125
alien,170000,2026-05-10 05:33:41.714065,479.0
alien,180000,2026-05-10 06:24:45.513014,568.0999755859375
alien,190000,2026-05-10 07:13:51.107757,502.3999938964844
alien,200000,2026-05-10 08:02:34.942604,545.9000244140625
alien,210000,2026-05-10 08:50:31.120696,583.7999877929688
alien,220000,2026-05-10 09:37:38.643193,579.0999755859375
alien,230000,2026-05-10 10:23:37.869732,551.7999877929688
alien,240000,2026-05-10 11:08:46.243486,604.9000244140625
alien,250000,2026-05-10 11:53:41.745696,575.0
alien,260000,2026-05-10 12:39:02.688474,653.5999755859375
alien,270000,2026-05-10 13:22:29.072626,599.2999877929688
alien,280000,2026-05-10 14:05:29.211077,625.0
alien,290000,2026-05-10 14:49:17.169589,613.2999877929688
alien,300000,2026-05-10 15:32:27.659324,644.0999755859375
alien,310000,2026-05-10 16:15:23.061859,569.9000244140625
alien,320000,2026-05-10 16:56:16.494741,582.2999877929688
alien,330000,2026-05-10 17:35:52.222791,602.2000122070312
alien,340000,2026-05-10 18:14:59.561732,576.7000122070312
alien,350000,2026-05-10 18:54:19.028772,603.2000122070312
alien,360000,2026-05-10 19:33:18.865050,588.2000122070312
alien,370000,2026-05-10 20:10:38.377065,581.0999755859375
alien,380000,2026-05-10 20:47:10.032085,622.2999877929688
alien,390000,2026-05-10 21:23:55.584661,682.0999755859375
alien,400000,2026-05-10 22:01:32.867356,782.2000122070312
amidar,10000,2026-05-08 15:25:55.831455,2.7200000286102295
amidar,20000,2026-05-08 16:16:02.990683,0.0
amidar,30000,2026-05-08 17:01:42.498774,12.0
amidar,40000,2026-05-08 17:50:21.367127,31.0
amidar,50000,2026-05-08 18:38:31.720567,31.0
amidar,60000,2026-05-08 19:27:19.795839,31.0
amidar,70000,2026-05-08 20:14:09.078137,31.0
amidar,80000,2026-05-08 21:02:23.316893,30.219999313354492
amidar,90000,2026-05-08 21:50:31.044828,33.0
amidar,100000,2026-05-08 22:38:35.055702,33.0
amidar,110000,2026-05-08 23:25:53.071206,33.0
amidar,120000,2026-05-09 00:13:22.386044,33.0
amidar,130000,2026-05-09 01:02:38.173582,33.0
amidar,140000,2026-05-09 01:51:28.949561,33.0
amidar,150000,2026-05-09 02:39:34.831681,33.0
amidar,160000,2026-05-09 03:28:08.635312,33.0
amidar,170000,2026-05-09 04:17:52.646589,33.0
amidar,180000,2026-05-09 05:06:28.596361,33.0
amidar,190000,2026-05-09 05:54:47.633434,33.0
amidar,200000,2026-05-09 06:43:13.130914,33.0
amidar,210000,2026-05-09 07:34:04.282427,55.5099983215332
amidar,220000,2026-05-09 08:23:50.511492,47.83000183105469
amidar,230000,2026-05-09 09:12:42.640898,47.7599983215332
amidar,240000,2026-05-09 10:02:37.848405,45.599998474121094
