subfolder_name,step_nr,log_time,eval_return
alien,10000,2025-10-31 15:49:07.064544,225.6999969482422
alien,20000,2025-10-31 16:29:41.835290,140.0
alien,30000,2025-10-31 17:07:22.105296,0.0
alien,40000,2025-10-31 17:44:33.122749,38.20000076293945
alien,50000,2025-10-31 18:22:56.913286,49.5
alien,60000,2025-10-31 19:02:43.475794,285.0
alien,70000,2025-10-31 19:40:14.102227,262.6000061035156
alien,80000,2025-10-31 20:18:39.967712,344.3999938964844
alien,90000,2025-10-31 20:58:31.149428,404.5
alien,100000,2025-10-31 21:40:10.108148,522.9000244140625
alien,110000,2025-10-31 22:21:12.107482,532.0
alien,120000,2025-10-31 23:00:51.545788,370.20001220703125
alien,130000,2025-10-31 23:39:38.207741,426.1000061035156
alien,140000,2025-11-01 00:19:04.678871,474.70001220703125
alien,150000,2025-11-01 00:58:24.643362,439.20001220703125
alien,160000,2025-11-01 01:35:50.889482,450.70001220703125
alien,170000,2025-11-01 02:13:52.552549,464.6000061035156
alien,180000,2025-11-01 02:53:30.751747,558.4000244140625
alien,190000,2025-11-01 03:33:43.930619,583.9000244140625
alien,200000,2025-11-01 04:15:08.504334,774.0999755859375
alien,210000,2025-11-01 04:55:20.429533,825.0999755859375
alien,220000,2025-11-01 05:35:59.858052,682.5
alien,230000,2025-11-01 06:16:38.976580,636.9000244140625
alien,240000,2025-11-01 06:57:30.628633,742.9000244140625
alien,250000,2025-11-01 07:38:00.023810,695.2999877929688
alien,260000,2025-11-01 08:18:08.917551,683.4000244140625
alien,270000,2025-11-01 08:58:14.278302,705.0
alien,280000,2025-11-01 09:38:59.350182,725.2000122070312
alien,290000,2025-11-01 10:19:25.885826,770.0999755859375
alien,300000,2025-11-01 10:59:33.190489,754.5
alien,310000,2025-11-01 11:39:17.874767,750.7000122070312
alien,320000,2025-11-01 12:19:43.403276,778.0
alien,330000,2025-11-01 13:00:23.531837,785.2000122070312
alien,340000,2025-11-01 13:40:16.639766,777.2999877929688
alien,350000,2025-11-01 14:20:28.177691,765.7999877929688
alien,360000,2025-11-01 15:01:56.258936,756.7999877929688
alien,370000,2025-11-01 15:38:59.843965,753.5999755859375
alien,380000,2025-11-01 16:14:03.091822,797.7999877929688
alien,390000,2025-11-01 16:49:25.037953,815.9000244140625
alien,400000,2025-11-01 17:24:35.247982,808.7999877929688
amidar,10000,2025-10-30 14:29:44.411385,2.7200000286102295
amidar,20000,2025-10-30 15:11:06.634366,0.0
amidar,30000,2025-10-30 15:49:47.510890,31.0
amidar,40000,2025-10-30 16:28:00.837189,31.0
amidar,50000,2025-10-30 17:06:50.709951,32.029998779296875
amidar,60000,2025-10-30 17:44:37.738446,31.0
amidar,70000,2025-10-30 18:22:40.102349,31.0
amidar,80000,2025-10-30 19:01:15.769573,31.0
amidar,90000,2025-10-30 19:39:37.899154,31.0
amidar,100000,2025-10-30 20:18:22.087062,33.0
amidar,110000,2025-10-30 20:56:55.230911,33.0
amidar,120000,2025-10-30 21:34:47.561397,34.0
amidar,130000,2025-10-30 22:13:27.644245,34.0099983215332
amidar,140000,2025-10-30 22:52:20.496928,31.0
amidar,150000,2025-10-30 23:31:03.653933,31.0
amidar,160000,2025-10-31 00:09:09.978926,31.0
amidar,170000,2025-10-31 00:46:36.478730,36.08000183105469
amidar,180000,2025-10-31 01:24:29.266487,40.13999938964844
amidar,190000,2025-10-31 02:03:23.468170,47.95000076293945
amidar,200000,2025-10-31 02:42:13.713332,43.040000915527344
amidar,210000,2025-10-31 03:21:51.415683,57.290000915527344
amidar,220000,2025-10-31 04:00:41.270021,48.34000015258789
amidar,230000,2025-10-31 04:39:39.828716,61.11000061035156
amidar,240000,2025-10-31 05:18:13.061776,60.060001373291016
amidar,250000,2025-10-31 05:57:16.910491,58.65999984741211
amidar,260000,2025-10-31 06:35:59.546451,61.36000061035156
amidar,270000,2025-10-31 07:15:20.586993,62.060001373291016
amidar,280000,2025-10-31 07:53:33.980370,56.90999984741211
amidar,290000,2025-10-31 08:31:44.372855,56.119998931884766
amidar,300000,2025-10-31 09:09:47.362302,55.61000061035156
amidar,310000,2025-10-31 09:48:27.085324,54.40999984741211
amidar,320000,2025-10-31 10:27:24.739390,58.16999816894531
amidar,330000,2025-10-31 11:05:07.195887,51.720001220703125
amidar,340000,2025-10-31 11:42:45.603812,51.130001068115234
amidar,350000,2025-10-31 12:25:33.290648,116.94999694824219
amidar,360000,2025-10-31 13:07:14.392313,108.73999786376953
amidar,370000,2025-10-31 13:50:46.551574,125.08999633789062
amidar,380000,2025-10-31 14:33:28.942717,102.63999938964844
amidar,390000,2025-10-31 15:19:05.749893,120.97000122070312
amidar,400000,2025-10-31 16:03:44.286395,117.54000091552734
assault,10000,2025-10-30 11:47:58.355007,300.92999267578125
assault,20000,2025-10-30 12:28:27.771907,367.5
assault,30000,2025-10-30 13:06:32.127135,351.1199951171875
assault,40000,2025-10-30 13:43:50.282158,334.1099853515625
assault,50000,2025-10-30 14:22:41.284609,343.55999755859375
assault,60000,2025-10-30 15:02:16.865577,363.92999267578125
assault,70000,2025-10-30 15:40:29.820728,374.8500061035156
assault,80000,2025-10-30 16:18:28.128403,389.760009765625
assault,90000,2025-10-30 16:56:07.291514,372.5400085449219
assault,100000,2025-10-30 17:32:49.205038,374.2200012207031
assault,110000,2025-10-30 18:10:26.184396,406.55999755859375
assault,120000,2025-10-30 18:48:31.409976,385.3500061035156
assault,130000,2025-10-30 19:26:21.030181,372.9599914550781
assault,140000,2025-10-30 20:04:15.403966,385.55999755859375
assault,150000,2025-10-30 20:42:04.665979,389.3399963378906
assault,160000,2025-10-30 21:19:01.378620,367.5
assault,170000,2025-10-30 21:56:51.031011,387.45001220703125
assault,180000,2025-10-30 22:34:25.522031,406.1400146484375
assault,190000,2025-10-30 23:12:31.835356,400.8900146484375
assault,200000,2025-10-30 23:53:56.482342,398.1600036621094
assault,210000,2025-10-31 00:39:20.597301,469.1400146484375
assault,220000,2025-10-31 01:22:44.183958,522.0599975585938
assault,230000,2025-10-31 02:05:17.464582,512.8200073242188
assault,240000,2025-10-31 02:47:47.851188,539.280029296875
assault,250000,2025-10-31 03:31:18.391160,532.5599975585938
assault,260000,2025-10-31 04:13:52.676134,536.5499877929688
assault,270000,2025-10-31 04:55:48.781866,537.3900146484375
assault,280000,2025-10-31 05:37:32.386886,528.989990234375
assault,290000,2025-10-31 06:20:38.051928,571.8300170898438
assault,300000,2025-10-31 07:02:26.492578,552.0900268554688
assault,310000,2025-10-31 07:44:50.108493,577.2899780273438
assault,320000,2025-10-31 08:27:17.926340,563.010009765625
assault,330000,2025-10-31 09:09:50.182623,597.6599731445312
assault,340000,2025-10-31 09:52:52.489075,598.0800170898438
assault,350000,2025-10-31 10:35:43.379472,602.0700073242188
assault,360000,2025-10-31 11:17:08.674762,615.510009765625
assault,370000,2025-10-31 11:59:06.526954,606.0599975585938
assault,380000,2025-10-31 12:40:51.225065,601.4400024414062
assault,390000,2025-10-31 13:25:38.503742,619.0800170898438
assault,400000,2025-10-31 14:08:48.711223,631.6799926757812
asterix,10000,2025-10-29 10:03:20.296072,188.5
asterix,20000,2025-10-29 10:43:19.314461,200.0
asterix,30000,2025-10-29 11:20:59.659119,179.5
asterix,40000,2025-10-29 11:54:17.032740,250.5
asterix,50000,2025-10-29 12:29:47.499570,286.5
asterix,60000,2025-10-29 13:04:57.446312,319.0
asterix,70000,2025-10-29 13:42:11.106637,276.5
asterix,80000,2025-10-29 14:16:51.430871,277.5
asterix,90000,2025-10-29 14:54:12.514272,414.0
asterix,100000,2025-10-29 15:28:31.142889,380.0
asterix,110000,2025-10-29 16:02:18.889711,396.0
asterix,120000,2025-10-29 16:38:32.236900,444.0
asterix,130000,2025-10-29 17:13:51.551831,580.5
asterix,140000,2025-10-29 17:49:12.985557,592.0
asterix,150000,2025-10-29 18:26:04.183659,526.0
asterix,160000,2025-10-29 19:00:38.686733,505.0
asterix,170000,2025-10-29 19:36:50.279680,602.5
asterix,180000,2025-10-29 20:13:22.535264,696.0
asterix,190000,2025-10-29 20:49:33.054485,650.0
asterix,200000,2025-10-29 21:27:13.517152,737.0
asterix,210000,2025-10-29 22:02:43.486463,732.0
asterix,220000,2025-10-29 22:38:24.866598,735.5
asterix,230000,2025-10-29 23:16:38.820779,816.0
asterix,240000,2025-10-29 23:52:27.913575,869.5
asterix,250000,2025-10-30 00:28:51.265850,866.0
