acrobot_swingup_mean,acrobot_swingup_std,cartpole_balance_mean,cartpole_balance_std,cartpole_balance_sparse_mean,cartpole_balance_sparse_std,cartpole_swingup_mean,cartpole_swingup_std,cartpole_swingup_sparse_mean,cartpole_swingup_sparse_std,cheetah_run_mean,cheetah_run_std,finger_spin_mean,finger_spin_std,finger_turn_easy_mean,finger_turn_easy_std,finger_turn_hard_mean,finger_turn_hard_std,hopper_hop_mean,hopper_hop_std,hopper_stand_mean,hopper_stand_std,pendulum_swingup_mean,pendulum_swingup_std,reacher_easy_mean,reacher_easy_std,reacher_hard_mean,reacher_hard_std,walker_run_mean,walker_run_std,walker_stand_mean,walker_stand_std,walker_walk_mean,walker_walk_std
154.10552978515625,,889.2109985351562,,1000.0,,812.748046875,,3.900000095367432,,506.5955810546875,,366.7999877929688,,422.2000122070313,,546.7999877929688,,41.21550369262695,,581.0547485351562,,95.5999984741211,,904.9000244140624,,825.5999755859375,,309.833251953125,,930.5729370117188,,929.5572509765624,
117.26719665527344,,973.3255615234376,,1000.0,,751.7183227539062,,23.299999237060547,,431.521484375,,486.6000061035156,,318.8999938964844,,405.2999877929688,,39.75197982788086,,634.6920776367188,,481.3999938964844,,790.4000244140625,,881.0,,335.45233154296875,,917.1466064453124,,911.8753051757812,
133.9110870361328,,970.7907104492188,,1000.0,,804.0812377929688,,24.299999237060547,,296.2437438964844,,638.7999877929688,,466.6000061035156,,608.0999755859375,,67.05451202392578,,815.4301147460938,,468.6000061035156,,687.0999755859375,,801.0999755859375,,346.6304626464844,,913.2643432617188,,948.402587890625,
127.91598510742188,,934.2029418945312,,1000.0,,847.7509155273438,,27.700000762939453,,439.4191284179688,,738.7000122070312,,475.0,,714.7000122070312,,63.71795272827149,,771.153076171875,,0.0,,849.0999755859375,,723.7999877929688,,380.6603088378906,,922.7522583007812,,868.9397583007812,
194.6005859375,,995.7982788085938,,1000.0,,846.5308227539062,,22.799999237060547,,536.7960205078125,,753.7000122070312,,290.3999938964844,,579.9000244140625,,85.66181182861328,,772.2149047851562,,0.0,,883.2999877929688,,940.5,,456.9088745117188,,948.2055053710938,,956.5572509765624,
214.73861694335935,,985.3536987304688,,1000.0,,849.5704345703125,,21.899999618530277,,571.0897216796875,,753.7999877929688,,452.2999877929688,,656.0999755859375,,77.91077423095703,,687.67626953125,,93.1999969482422,,954.7999877929688,,893.0,,413.76995849609375,,899.8861083984375,,866.4801635742188,
159.84197998046875,,991.101806640625,,1000.0,,825.013427734375,,28.299999237060547,,562.9215698242188,,738.7999877929688,,391.7999877929688,,311.3999938964844,,92.03087615966795,,833.7937622070312,,186.0,,828.5,,897.0999755859375,,458.1473693847656,,915.218017578125,,906.8389282226562,
131.33331298828125,,993.64013671875,,1000.0,,839.66943359375,,28.899999618530277,,567.7355346679688,,800.2999877929688,,598.7000122070312,,463.2000122070313,,103.53257751464844,,762.973876953125,,18.299999237060547,,882.2999877929688,,942.0,,520.2202758789062,,939.4874877929688,,879.8253784179688,
201.26939392089844,,993.171630859375,,1000.0,,864.44140625,,27.899999618530277,,564.7581787109375,,791.2000122070312,,366.2000122070313,,572.0999755859375,,58.70415496826172,,793.9669799804688,,385.1000061035156,,800.5,,946.5,,479.0703430175781,,962.0753784179688,,933.167724609375,
142.8365936279297,,993.2255249023438,,1000.0,,868.1127319335938,,50.5,,578.3524780273438,,789.9000244140625,,349.1000061035156,,594.2000122070312,,81.57917022705078,,632.9012451171875,,18.799999237060547,,958.7000122070312,,946.5,,508.9538879394531,,948.6929931640624,,941.8604736328124,
164.45449829101562,,996.194091796875,,1000.0,,872.1112060546875,,42.09999847412109,,596.8928833007812,,833.7999877929688,,525.5999755859375,,575.2999877929688,,85.84342956542969,,644.6650390625,,28.200000762939453,,939.2000122070312,,937.2000122070312,,583.7959594726562,,968.0224609375,,956.0942993164062,
190.3017578125,,995.8265380859376,,1000.0,,873.4124145507812,,97.4000015258789,,640.3732299804688,,829.4000244140625,,390.5,,239.3000030517578,,89.31018829345703,,798.7160034179688,,42.29999923706055,,941.0999755859376,,939.7000122070312,,558.9076538085938,,945.949462890625,,925.9847412109376,
209.9464263916016,,993.7194213867188,,1000.0,,858.2417602539062,,266.3999938964844,,585.127685546875,,844.2000122070312,,694.2999877929688,,256.29998779296875,,107.28904724121094,,842.5995483398438,,49.900001525878906,,920.0,,949.5999755859376,,537.656982421875,,947.2098999023438,,922.5386352539062,
203.48342895507807,,994.8157958984376,,1000.0,,864.193359375,,83.0,,586.3712158203125,,775.5999755859375,,738.5999755859375,,568.0999755859375,,116.98469543457033,,837.7499389648438,,287.0,,936.2999877929688,,903.0,,570.4793090820312,,958.8268432617188,,937.243896484375,
222.32037353515625,,996.3397216796876,,15.199999809265137,,875.2284545898438,,334.5,,641.2685546875,,844.7999877929688,,482.2000122070313,,603.7000122070312,,108.42887878417967,,893.7496337890625,,81.5,,920.2000122070312,,947.2000122070312,,575.3558959960938,,942.6494750976562,,937.0272827148438,
222.17845153808597,,995.3212280273438,,695.4000244140625,,870.7933349609375,,140.0,,591.34521484375,,815.2000122070312,,591.7000122070312,,779.5,,109.32069396972656,,882.1492309570312,,0.0,,947.0,,905.0,,611.8785400390625,,931.8091430664062,,905.127685546875,
150.0132293701172,,988.661865234375,,999.2999877929688,,870.5476684570312,,589.2999877929688,,634.3585205078125,,851.5999755859375,,440.7999877929688,,797.7000122070312,,97.39868927001952,,879.7650146484375,,0.0,,913.4000244140624,,927.0999755859376,,643.2413330078125,,961.8758544921876,,939.5736083984376,
209.41038513183597,,998.0462036132812,,872.4000244140625,,873.477294921875,,279.8999938964844,,614.419189453125,,885.2999877929688,,507.1000061035156,,823.5999755859375,,125.05274200439452,,809.6038208007812,,185.1999969482422,,907.0,,951.7999877929688,,624.3512573242188,,950.95703125,,911.5276489257812,
284.8940734863281,,997.9146728515624,,1000.0,,877.8705444335938,,704.9000244140625,,622.929931640625,,855.7999877929688,,379.6000061035156,,746.5,,95.38836669921876,,812.3363647460938,,272.29998779296875,,945.9000244140624,,949.5,,616.3027954101562,,954.0726318359376,,831.37353515625,
249.95620727539065,,998.5562744140624,,1000.0,,878.5133666992188,,679.2999877929688,,671.1459350585938,,811.4000244140625,,635.5,,742.0,,153.4762725830078,,916.36865234375,,279.5,,937.2000122070312,,955.4000244140624,,651.819580078125,,947.7088012695312,,943.4683227539062,
263.8575439453125,,975.8316040039062,,1000.0,,863.27294921875,,536.9000244140625,,691.5067138671875,,765.2000122070312,,887.2999877929688,,821.4000244140625,,158.3422088623047,,845.4513549804688,,100.0,,957.0,,948.9000244140624,,642.6777954101562,,945.1163940429688,,915.3209228515624,
249.05389404296875,,997.9235229492188,,995.5,,871.0848388671875,,652.0999755859375,,632.4893188476562,,865.2999877929688,,693.0,,697.5999755859375,,120.56524658203124,,769.3392333984375,,277.6000061035156,,907.9000244140624,,948.4000244140624,,672.6845703125,,956.86083984375,,930.0497436523438,
220.13348388671875,,996.362060546875,,1000.0,,845.1256103515625,,411.5,,616.8803100585938,,864.2000122070312,,500.0,,676.2000122070312,,155.04481506347656,,904.7443237304688,,44.79999923706055,,919.5,,943.9000244140624,,632.120361328125,,956.2120361328124,,967.0972900390624,
251.12625122070312,,995.10693359375,,1000.0,,870.4707641601562,,794.7999877929688,,730.3325805664062,,853.5,,621.0,,661.5,,174.9528045654297,,839.4288940429688,,184.8999938964844,,945.9000244140624,,952.7999877929688,,598.9683837890625,,939.7893676757812,,875.1292114257812,
254.13064575195312,,994.595703125,,1000.0,,873.131591796875,,727.9000244140625,,671.5451049804688,,873.7000122070312,,881.9000244140625,,701.7000122070312,,160.0654296875,,893.9459228515625,,0.0,,956.5999755859376,,947.5,,601.1817016601562,,496.8991088867188,,941.022216796875,
226.67214965820312,,991.0640869140624,,1000.0,,862.802490234375,,717.0,,688.1414794921875,,865.2000122070312,,920.2000122070312,,673.2999877929688,,171.8057098388672,,841.8492431640625,,560.0999755859375,,860.9000244140625,,948.2000122070312,,672.8882446289062,,812.0723876953125,,944.8313598632812,
245.31301879882807,,998.2240600585938,,1000.0,,869.2101440429688,,743.0,,747.3939208984375,,851.0,,868.5999755859375,,830.5999755859375,,195.54690551757807,,854.1998291015625,,94.0999984741211,,931.7999877929688,,955.5,,671.3456420898438,,946.911865234375,,940.54052734375,
319.45233154296875,,997.9320068359376,,1000.0,,865.5088500976562,,799.0999755859375,,713.7361450195312,,411.7000122070313,,914.4000244140624,,852.2000122070312,,167.901611328125,,801.52783203125,,0.0,,884.7999877929688,,946.2999877929688,,677.744873046875,,967.3409423828124,,924.32275390625,
256.0736389160156,,998.225341796875,,1000.0,,862.876953125,,803.7000122070312,,712.8396606445312,,852.4000244140625,,944.4000244140624,,901.2000122070312,,202.14126586914065,,805.76708984375,,93.9000015258789,,954.0999755859376,,950.2000122070312,,675.530517578125,,950.2196044921876,,943.9176025390624,
290.0394897460937,,998.637939453125,,1000.0,,869.9195556640625,,819.5999755859375,,675.6990356445312,,827.5,,824.5999755859375,,865.2999877929688,,162.25161743164062,,761.1341552734375,,186.3999938964844,,939.7999877929688,,950.0999755859376,,685.7949829101562,,968.10498046875,,879.638916015625,
259.8720703125,,997.0457153320312,,1000.0,,861.5767211914062,,814.5999755859375,,557.1272583007812,,831.5,,671.4000244140625,,877.0999755859375,,196.5395355224609,,901.8178100585938,,186.0,,945.2000122070312,,922.4000244140624,,654.0825805664062,,936.5343627929688,,950.4367065429688,
248.43394470214844,,998.9746704101562,,1000.0,,872.319091796875,,824.0999755859375,,741.727783203125,,835.7000122070312,,758.4000244140625,,811.5,,203.76893615722656,,872.0921630859375,,369.6000061035156,,949.0999755859376,,934.7999877929688,,701.2227783203125,,954.036865234375,,930.809814453125,
246.7474365234375,,998.968994140625,,1000.0,,864.5846557617188,,817.2000122070312,,787.0050048828125,,841.0,,675.5,,902.2999877929688,,213.31163024902344,,833.8697509765625,,37.59999847412109,,955.0,,936.7999877929688,,665.9468994140625,,958.7147216796876,,956.9247436523438,
259.2976379394531,,998.36865234375,,1000.0,,861.06005859375,,818.7000122070312,,798.0394897460938,,852.2999877929688,,906.7999877929688,,908.5999755859376,,190.48028564453125,,892.7542114257812,,186.6000061035156,,960.5,,950.0,,686.0238037109375,,950.0333251953124,,906.384033203125,
298.9952697753906,,996.2906494140624,,999.4000244140624,,871.6508178710938,,820.0,,723.349853515625,,841.2999877929688,,820.5999755859375,,731.5,,219.6994171142578,,886.13232421875,,278.8999938964844,,866.5,,944.2999877929688,,708.7296752929688,,984.5457763671876,,892.1249389648438,
261.25457763671875,,996.806884765625,,1000.0,,871.7503051757812,,813.7000122070312,,772.3504028320312,,871.2999877929688,,916.0999755859376,,882.2999877929688,,190.13792419433597,,835.7720336914062,,373.2999877929688,,954.7000122070312,,949.2999877929688,,695.9984741210938,,963.5924682617188,,951.0252075195312,
298.985107421875,,998.11474609375,,1000.0,,864.8522338867188,,780.5999755859375,,828.7545166015625,,850.7000122070312,,952.0,,762.4000244140625,,191.20376586914065,,205.95135498046875,,187.1999969482422,,947.5999755859376,,957.2999877929688,,717.8319091796875,,970.9132690429688,,962.6394653320312,
288.7265014648437,,997.5505981445312,,972.5,,866.3858642578125,,792.2000122070312,,850.0368041992188,,785.0,,930.0999755859376,,877.7000122070312,,233.40316772460935,,830.60888671875,,0.0,,954.2999877929688,,938.7000122070312,,691.9888916015625,,961.6785278320312,,958.1378784179688,
326.799072265625,,998.14453125,,1000.0,,861.2736206054688,,828.4000244140625,,757.787353515625,,839.9000244140625,,912.2999877929688,,896.5999755859375,,230.52540588378903,,895.449951171875,,93.5,,932.7999877929688,,951.0999755859376,,703.6107177734375,,965.1119384765624,,958.2162475585938,
320.12139892578125,,997.9644165039062,,1000.0,,864.0369262695312,,768.5999755859375,,737.5565185546875,,826.4000244140625,,922.7000122070312,,885.5999755859375,,227.9502868652344,,771.0647583007812,,93.8000030517578,,953.5,,968.5999755859376,,728.7784423828125,,960.61669921875,,931.6685180664062,
250.06239318847656,,999.0967407226562,,1000.0,,799.903564453125,,827.5999755859375,,795.2508544921875,,857.7000122070312,,914.0999755859376,,867.2000122070312,,234.38656616210935,,875.716064453125,,93.8000030517578,,898.2000122070312,,959.0,,712.6407470703125,,969.3895263671876,,944.6109619140624,
